Timestamp,Angry,Disgust,Fear,Happy,Sad,Surprise,Neutral
15:02:23.962359,0.13,0.0,0.04,0.0,0.69,0.0,0.15
15:02:24.165399,0.14,0.0,0.04,0.0,0.67,0.01,0.13
15:02:24.366813,0.1,0.0,0.04,0.0,0.67,0.0,0.19
15:02:24.562007,0.11,0.0,0.02,0.0,0.7,0.0,0.17
15:02:24.757102,0.06,0.0,0.01,0.0,0.78,0.0,0.14
15:02:24.956015,0.06,0.0,0.01,0.0,0.89,0.0,0.04
15:02:25.172361,0.05,0.0,0.03,0.0,0.9,0.0,0.03
15:02:25.374097,0.07,0.0,0.02,0.0,0.85,0.0,0.06
15:02:25.575775,0.09,0.0,0.04,0.0,0.84,0.0,0.03
15:02:25.791114,0.08,0.0,0.02,0.0,0.76,0.0,0.14
15:02:25.957945,0.13,0.0,0.03,0.0,0.69,0.0,0.14
15:02:26.165865,0.17,0.0,0.02,0.0,0.74,0.01,0.06
15:02:26.366744,0.16,0.0,0.03,0.0,0.76,0.01,0.05
15:02:26.552169,0.07,0.0,0.03,0.0,0.78,0.01,0.11
15:02:26.753613,0.04,0.0,0.03,0.0,0.75,0.0,0.18
15:02:26.939012,0.05,0.0,0.03,0.0,0.64,0.01,0.28
15:02:27.137951,0.07,0.0,0.05,0.0,0.83,0.01,0.04
15:02:27.347403,0.05,0.0,0.04,0.0,0.85,0.0,0.06
15:02:27.537081,0.05,0.0,0.04,0.0,0.85,0.01,0.06
15:02:27.742847,0.06,0.0,0.04,0.0,0.82,0.01,0.08
15:02:27.960617,0.05,0.0,0.04,0.0,0.84,0.0,0.07
15:02:28.163974,0.06,0.0,0.03,0.0,0.76,0.0,0.15
15:02:28.366767,0.11,0.0,0.05,0.0,0.62,0.01,0.2
15:02:28.552609,0.09,0.0,0.05,0.0,0.67,0.01,0.19
15:02:28.750964,0.05,0.0,0.03,0.0,0.69,0.0,0.23
15:02:28.928625,0.04,0.0,0.04,0.0,0.83,0.0,0.09
15:02:29.107478,0.07,0.0,0.03,0.0,0.82,0.01,0.07
15:02:29.297763,0.06,0.0,0.04,0.0,0.84,0.01,0.05
15:02:29.493908,0.05,0.0,0.04,0.0,0.83,0.0,0.07
15:02:29.713775,0.05,0.0,0.04,0.0,0.85,0.01,0.05
15:02:29.929758,0.04,0.0,0.04,0.0,0.86,0.01,0.05
15:02:30.132888,0.07,0.0,0.02,0.0,0.67,0.0,0.24
15:02:30.333067,0.06,0.0,0.03,0.0,0.73,0.0,0.17
15:02:30.502652,0.05,0.0,0.07,0.0,0.84,0.0,0.03
15:02:30.707091,0.07,0.0,0.03,0.0,0.65,0.0,0.24
15:02:30.899834,0.1,0.0,0.04,0.0,0.61,0.0,0.25
15:02:31.094782,0.08,0.0,0.04,0.0,0.69,0.0,0.17
15:02:31.294706,0.04,0.0,0.03,0.0,0.77,0.0,0.15
15:02:31.510671,0.05,0.0,0.03,0.0,0.78,0.0,0.13
15:02:31.712259,0.05,0.0,0.03,0.0,0.69,0.0,0.23
15:02:31.897661,0.06,0.0,0.04,0.0,0.74,0.0,0.16
15:02:32.099079,0.03,0.0,0.02,0.0,0.66,0.0,0.28
15:02:32.287128,0.05,0.0,0.07,0.0,0.84,0.0,0.04
15:02:32.484042,0.03,0.0,0.02,0.0,0.66,0.0,0.28
15:02:32.672406,0.12,0.0,0.08,0.0,0.62,0.0,0.18
15:02:32.888896,0.08,0.0,0.05,0.0,0.82,0.0,0.03
15:02:33.079329,0.05,0.0,0.02,0.0,0.69,0.0,0.24
15:02:33.260985,0.03,0.0,0.03,0.0,0.68,0.0,0.25
15:02:33.477579,0.03,0.0,0.06,0.0,0.87,0.0,0.04
15:02:33.680870,0.13,0.01,0.04,0.0,0.68,0.0,0.14
15:02:33.893522,0.05,0.0,0.03,0.0,0.67,0.0,0.25
15:02:34.096707,0.05,0.0,0.02,0.0,0.62,0.0,0.3
15:02:34.267841,0.04,0.0,0.03,0.0,0.74,0.0,0.19
15:02:34.470671,0.11,0.0,0.07,0.0,0.76,0.0,0.05
15:02:34.670862,0.04,0.0,0.03,0.0,0.73,0.0,0.2
15:02:34.844061,0.05,0.0,0.03,0.0,0.71,0.0,0.21
15:02:35.059793,0.09,0.0,0.04,0.0,0.59,0.0,0.27
15:02:35.259275,0.05,0.0,0.04,0.0,0.74,0.0,0.16
15:02:35.445911,0.04,0.0,0.03,0.0,0.65,0.0,0.27
15:02:35.632072,0.04,0.0,0.04,0.0,0.81,0.0,0.12
15:02:35.815245,0.08,0.0,0.05,0.0,0.82,0.0,0.05
15:02:36.020115,0.06,0.0,0.05,0.0,0.81,0.0,0.07
15:02:36.235978,0.07,0.0,0.02,0.0,0.75,0.0,0.16
15:02:36.424495,0.07,0.0,0.07,0.0,0.83,0.0,0.03
15:02:36.641464,0.05,0.0,0.03,0.0,0.84,0.0,0.08
15:02:36.842001,0.09,0.0,0.02,0.0,0.74,0.0,0.15
15:02:37.018010,0.06,0.0,0.02,0.0,0.77,0.0,0.15
15:02:37.217679,0.05,0.0,0.02,0.0,0.8,0.0,0.12
15:02:37.419583,0.1,0.0,0.02,0.0,0.72,0.0,0.15
15:02:37.603419,0.08,0.0,0.02,0.0,0.71,0.0,0.18
15:02:37.802400,0.07,0.0,0.04,0.0,0.6,0.0,0.29
15:02:38.023047,0.06,0.0,0.05,0.0,0.85,0.0,0.03
15:02:38.224741,0.03,0.0,0.03,0.0,0.87,0.0,0.06
15:02:38.412403,0.04,0.0,0.02,0.0,0.48,0.0,0.45
15:02:38.598956,0.05,0.0,0.02,0.0,0.43,0.0,0.5
15:02:38.766704,0.09,0.0,0.04,0.0,0.61,0.0,0.26
15:02:38.956204,0.06,0.0,0.02,0.0,0.7,0.01,0.21
15:02:39.152862,0.07,0.0,0.02,0.0,0.67,0.0,0.23
15:02:39.362967,0.1,0.0,0.07,0.0,0.65,0.0,0.18
15:02:39.563662,0.08,0.0,0.04,0.0,0.7,0.0,0.17
15:02:39.764081,0.08,0.0,0.02,0.0,0.72,0.01,0.18
15:02:39.967609,0.07,0.0,0.05,0.0,0.7,0.0,0.17
15:02:40.169831,0.08,0.0,0.05,0.0,0.81,0.0,0.05
15:02:40.341891,0.1,0.0,0.02,0.0,0.75,0.0,0.13
15:02:40.553332,0.07,0.0,0.02,0.0,0.78,0.0,0.12
15:02:40.772747,0.1,0.0,0.09,0.0,0.64,0.0,0.17
15:02:40.977755,0.08,0.0,0.03,0.0,0.69,0.01,0.19
15:02:41.177305,0.03,0.0,0.03,0.0,0.69,0.0,0.25
15:02:41.356037,0.11,0.0,0.09,0.0,0.59,0.0,0.2
15:02:41.564787,0.09,0.0,0.03,0.0,0.67,0.01,0.21
15:02:41.734994,0.07,0.0,0.03,0.0,0.68,0.0,0.21
15:02:41.931919,0.13,0.0,0.02,0.0,0.66,0.01,0.18
15:02:42.122969,0.32,0.0,0.03,0.0,0.54,0.02,0.08
15:02:42.308727,0.08,0.0,0.05,0.0,0.6,0.0,0.27
15:02:42.477939,0.11,0.0,0.07,0.0,0.74,0.0,0.08
15:02:42.665383,0.03,0.0,0.03,0.0,0.83,0.0,0.1
15:02:42.835170,0.1,0.0,0.07,0.0,0.62,0.0,0.19
15:02:43.017924,0.07,0.0,0.03,0.0,0.73,0.0,0.17
15:02:43.193201,0.06,0.0,0.05,0.0,0.66,0.01,0.22
15:02:43.394072,0.05,0.0,0.03,0.0,0.77,0.0,0.14
15:02:43.579450,0.05,0.0,0.03,0.0,0.78,0.0,0.14
15:02:43.795358,0.08,0.0,0.03,0.0,0.63,0.01,0.25
15:02:43.985701,0.06,0.0,0.03,0.0,0.66,0.01,0.24
15:02:44.184823,0.06,0.0,0.03,0.0,0.75,0.0,0.16
15:02:44.382183,0.05,0.0,0.05,0.0,0.72,0.0,0.17
15:02:44.565875,0.04,0.0,0.04,0.0,0.76,0.0,0.17
15:02:44.768925,0.08,0.0,0.05,0.0,0.76,0.01,0.1
15:02:44.987520,0.03,0.0,0.04,0.0,0.79,0.0,0.14
15:02:45.187067,0.04,0.0,0.03,0.0,0.76,0.0,0.17
15:02:45.392739,0.06,0.0,0.05,0.0,0.76,0.0,0.12
15:02:45.570415,0.17,0.0,0.04,0.0,0.65,0.01,0.13
15:02:45.775346,0.31,0.0,0.03,0.0,0.5,0.03,0.13
15:02:45.960431,0,0,0,0,0,0,0
15:02:46.117339,0.06,0.0,0.03,0.0,0.72,0.0,0.19
