adjusted timestamps,timestamps,TP9,AF7,AF8,TP10,Right AUX
2023/07/18 15:40:31.962,1689709231.962000000,-72.266,-60.059,-409.668,-57.617,0
2023/07/18 15:40:31.966,1689709231.966000000,86.914,-52.246,-370.605,22.949,0
2023/07/18 15:40:31.970,1689709231.970000000,68.359,-47.363,-397.461,11.719,0
2023/07/18 15:40:31.973,1689709231.973000000,-98.633,-47.363,-475.098,-69.336,0
2023/07/18 15:40:31.977,1689709231.977000000,-112.305,-45.898,-484.863,-59.082,0
2023/07/18 15:40:31.981,1689709231.981000000,48.828,-32.715,-433.105,3.418,0
2023/07/18 15:40:31.985,1689709231.985000000,99.609,-45.898,-500,28.32,0
2023/07/18 15:40:31.989,1689709231.989000000,-37.598,-49.316,-471.68,-44.922,0
2023/07/18 15:40:31.993,1689709231.993000000,-116.211,-32.227,-351.074,-103.027,0
2023/07/18 15:40:31.997,1689709231.997000000,-8.789,-47.363,-357.91,-23.438,0
2023/07/18 15:40:32.001,1689709232.001000000,102.539,-43.945,-325.195,45.41,0
2023/07/18 15:40:32.005,1689709232.005000000,22.949,-19.531,-273.438,-5.859,0
2023/07/18 15:40:32.009,1689709232.009000000,-104.004,-26.367,-272.949,-79.102,0
2023/07/18 15:40:32.013,1689709232.013000000,-28.32,-29.297,-346.68,-36.133,0
2023/07/18 15:40:32.016,1689709232.016000000,110.84,-9.277,-219.238,51.27,0
2023/07/18 15:40:32.020,1689709232.020000000,56.152,-1.953,-109.375,4.883,0
2023/07/18 15:40:32.024,1689709232.024000000,-79.59,-23.438,-339.844,-74.219,0
2023/07/18 15:40:32.028,1689709232.028000000,-62.012,-34.668,-351.074,-50.293,0
2023/07/18 15:40:32.032,1689709232.032000000,76.66,-22.949,-284.668,27.832,0
2023/07/18 15:40:32.036,1689709232.036000000,80.078,-13.672,-267.09,-3.418,0
2023/07/18 15:40:32.040,1689709232.040000000,-71.289,26.367,-259.766,-111.328,0
2023/07/18 15:40:32.044,1689709232.044000000,-132.324,52.246,-513.184,-101.074,0
2023/07/18 15:40:32.048,1689709232.048000000,17.09,61.523,-509.766,24.414,0
2023/07/18 15:40:32.052,1689709232.052000000,102.539,99.121,-213.379,51.758,0
2023/07/18 15:40:32.055,1689709232.055000000,-26.855,79.102,-313.965,-50.293,0
2023/07/18 15:40:32.059,1689709232.059000000,-96.191,73.242,-413.574,-64.941,0
2023/07/18 15:40:32.063,1689709232.063000000,14.648,85.938,-333.008,5.371,0
2023/07/18 15:40:32.067,1689709232.067000000,120.605,49.805,-325.684,26.855,0
2023/07/18 15:40:32.071,1689709232.071000000,53.223,41.992,-421.387,-20.996,0
2023/07/18 15:40:32.075,1689709232.075000000,-86.426,64.941,-583.984,-79.59,0
2023/07/18 15:40:32.079,1689709232.079000000,-58.105,60.547,-509.766,-55.664,0
2023/07/18 15:40:32.083,1689709232.083000000,84.473,40.527,-319.824,-1.953,0
2023/07/18 15:40:32.087,1689709232.087000000,66.895,-9.277,-425.293,-19.531,0
2023/07/18 15:40:32.091,1689709232.091000000,-83.984,-19.043,-437.5,-81.055,0
2023/07/18 15:40:32.094,1689709232.094000000,-83.984,19.531,-369.141,-78.613,0
2023/07/18 15:40:32.098,1689709232.098000000,75.195,42.969,-298.828,-4.395,0
2023/07/18 15:40:32.102,1689709232.102000000,96.191,52.734,-358.887,10.742,0
2023/07/18 15:40:32.106,1689709232.106000000,-63.965,50.293,-435.547,-50.293,0
2023/07/18 15:40:32.110,1689709232.110000000,-116.211,55.176,-355.469,-78.613,0
2023/07/18 15:40:32.114,1689709232.114000000,5.859,44.434,-263.672,-40.039,0
2023/07/18 15:40:32.118,1689709232.118000000,92.773,53.223,-353.516,31.25,0
2023/07/18 15:40:32.122,1689709232.122000000,-16.113,62.5,-485.352,-20.508,0
2023/07/18 15:40:32.126,1689709232.126000000,-134.277,28.32,-389.648,-90.332,0
2023/07/18 15:40:32.130,1689709232.130000000,-45.41,-25.879,-301.27,-39.551,0
2023/07/18 15:40:32.134,1689709232.134000000,87.402,-50.781,-259.277,5.371,0
2023/07/18 15:40:32.137,1689709232.137000000,37.598,-47.852,-286.621,-23.438,0
2023/07/18 15:40:32.141,1689709232.141000000,-99.609,-34.18,-338.379,-80.566,0
2023/07/18 15:40:32.145,1689709232.145000000,-66.406,-30.273,-318.359,-51.758,0
2023/07/18 15:40:32.149,1689709232.149000000,93.75,-41.992,-282.227,28.809,0
2023/07/18 15:40:32.153,1689709232.153000000,96.191,-39.062,-250,20.996,0
2023/07/18 15:40:32.157,1689709232.157000000,-58.594,-37.598,-304.688,-64.453,0
2023/07/18 15:40:32.161,1689709232.161000000,-90.82,-44.434,-352.051,-67.871,0
2023/07/18 15:40:32.165,1689709232.165000000,55.176,-20.996,-342.285,40.039,0
2023/07/18 15:40:32.169,1689709232.169000000,131.348,26.367,-290.527,73.242,0
2023/07/18 15:40:32.173,1689709232.173000000,-5.859,20.508,-286.621,-29.785,0
2023/07/18 15:40:32.177,1689709232.177000000,-97.656,-23.926,-374.023,-70.312,0
2023/07/18 15:40:32.180,1689709232.180000000,23.438,-38.086,-434.57,21.973,0
2023/07/18 15:40:32.184,1689709232.184000000,136.719,-22.949,-267.578,47.852,0
2023/07/18 15:40:32.188,1689709232.188000000,35.156,-14.648,-255.371,-30.762,0
2023/07/18 15:40:32.192,1689709232.192000000,0,-27.832,-419.922,-87.402,0
2023/07/18 15:40:32.196,1689709232.196000000,0,-32.715,-432.617,-46.387,0
2023/07/18 15:40:32.200,1689709232.200000000,0,-24.414,-285.645,15.137,0
2023/07/18 15:40:32.204,1689709232.204000000,0,-20.508,-225.098,-16.113,0
2023/07/18 15:40:32.208,1689709232.208000000,0,-42.969,-391.113,-51.758,0
2023/07/18 15:40:32.212,1689709232.212000000,0,-79.102,-443.359,-40.527,0
2023/07/18 15:40:32.216,1689709232.216000000,0,-66.895,-287.109,-5.859,0
2023/07/18 15:40:32.220,1689709232.220000000,0,-46.387,-253.906,-14.16,0
2023/07/18 15:40:32.223,1689709232.223000000,0,-78.125,-443.848,-77.148,0
2023/07/18 15:40:32.227,1689709232.227000000,0,-61.523,-492.188,-53.711,0
2023/07/18 15:40:32.231,1689709232.231000000,0,-4.395,-201.172,-12.695,0
2023/07/18 15:40:32.235,1689709232.235000000,0,-5.859,-128.906,-23.926,0
2023/07/18 15:40:32.239,1689709232.239000000,-4.395,-19.531,-252.93,-68.359,0
2023/07/18 15:40:32.243,1689709232.243000000,-114.746,-28.809,-313.477,-101.074,0
2023/07/18 15:40:32.247,1689709232.247000000,-22.949,-25.879,-249.512,-30.273,0
2023/07/18 15:40:32.251,1689709232.251000000,99.609,-26.855,-238.77,44.922,0
2023/07/18 15:40:32.255,1689709232.255000000,12.695,-30.762,-326.66,-12.207,0
2023/07/18 15:40:32.259,1689709232.259000000,-130.371,-26.367,-393.555,-95.215,0
2023/07/18 15:40:32.263,1689709232.263000000,-52.734,-15.137,-303.223,-55.176,0
2023/07/18 15:40:32.266,1689709232.266000000,104.004,-7.324,-219.238,20.996,0
2023/07/18 15:40:32.270,1689709232.270000000,59.082,-30.273,-431.152,28.809,0
2023/07/18 15:40:32.274,1689709232.274000000,-99.121,-32.227,-482.91,-39.551,0
2023/07/18 15:40:32.278,1689709232.278000000,-90.82,6.348,-279.785,-65.918,0
2023/07/18 15:40:32.282,1689709232.282000000,74.707,7.324,-289.062,15.625,0
2023/07/18 15:40:32.286,1689709232.286000000,99.121,-4.395,-322.754,26.367,0
2023/07/18 15:40:32.290,1689709232.290000000,-70.312,2.441,-319.824,-43.945,0
2023/07/18 15:40:32.294,1689709232.294000000,-134.277,0.488,-335.938,-82.031,0
2023/07/18 15:40:32.298,1689709232.298000000,4.883,6.348,-368.164,-30.273,0
2023/07/18 15:40:32.302,1689709232.302000000,91.309,19.531,-337.891,11.719,0
2023/07/18 15:40:32.305,1689709232.305000000,-19.531,14.16,-346.191,-48.828,0
2023/07/18 15:40:32.309,1689709232.309000000,-134.277,7.324,-410.156,-102.539,0
2023/07/18 15:40:32.313,1689709232.313000000,-46.875,-8.789,-490.723,-7.324,0
2023/07/18 15:40:32.317,1689709232.317000000,88.867,-1.953,-442.383,92.285,0
2023/07/18 15:40:32.321,1689709232.321000000,18.066,27.832,-267.09,0.977,0
2023/07/18 15:40:32.325,1689709232.325000000,-133.301,18.066,-378.906,-96.191,0
2023/07/18 15:40:32.329,1689709232.329000000,-83.008,10.254,-400.391,-57.617,0
2023/07/18 15:40:32.333,1689709232.333000000,66.895,14.648,-276.855,10.742,0
2023/07/18 15:40:32.337,1689709232.337000000,44.434,18.555,-272.461,-25.391,0
2023/07/18 15:40:32.341,1689709232.341000000,-102.539,5.859,-400.391,-91.309,0
2023/07/18 15:40:32.345,1689709232.345000000,-110.84,2.441,-414.551,-47.852,0
2023/07/18 15:40:32.349,1689709232.349000000,49.805,18.066,-310.059,30.762,0
2023/07/18 15:40:32.352,1689709232.352000000,93.262,8.301,-350.586,24.902,0
2023/07/18 15:40:32.356,1689709232.356000000,-56.152,-4.883,-404.785,-55.664,0
2023/07/18 15:40:32.360,1689709232.360000000,-115.234,-2.441,-517.578,-47.852,0
2023/07/18 15:40:32.364,1689709232.364000000,12.695,22.461,-457.031,31.738,0
2023/07/18 15:40:32.368,1689709232.368000000,98.145,50.293,-267.578,41.504,0
2023/07/18 15:40:32.372,1689709232.372000000,-14.16,37.598,-360.84,-24.902,0
2023/07/18 15:40:32.376,1689709232.376000000,-135.254,23.438,-461.426,-95.703,0
2023/07/18 15:40:32.380,1689709232.380000000,-48.34,26.855,-345.215,-55.176,0
2023/07/18 15:40:32.384,1689709232.384000000,83.008,32.227,-242.188,15.625,0
2023/07/18 15:40:32.388,1689709232.388000000,15.137,20.996,-374.512,-22.949,0
2023/07/18 15:40:32.392,1689709232.392000000,-142.09,2.441,-468.75,-97.168,0
2023/07/18 15:40:32.395,1689709232.395000000,-91.797,12.207,-348.145,-60.547,0
2023/07/18 15:40:32.399,1689709232.399000000,75.195,14.16,-366.211,19.531,0
2023/07/18 15:40:32.403,1689709232.403000000,60.059,4.883,-407.227,12.695,0
2023/07/18 15:40:32.407,1689709232.407000000,-89.844,3.418,-447.754,-65.43,0
2023/07/18 15:40:32.411,1689709232.411000000,-122.07,5.859,-375,-68.359,0
2023/07/18 15:40:32.415,1689709232.415000000,26.367,4.883,-274.414,-4.395,0
2023/07/18 15:40:32.419,1689709232.419000000,85.449,-11.719,-474.121,27.832,0
2023/07/18 15:40:32.423,1689709232.423000000,-43.457,-20.996,-592.773,-20.02,0
2023/07/18 15:40:32.427,1689709232.427000000,-120.605,-5.371,-375.488,-101.562,0
2023/07/18 15:40:32.431,1689709232.431000000,-0.977,-0.977,-355.469,-36.133,0
2023/07/18 15:40:32.435,1689709232.435000000,89.355,-3.906,-374.023,40.527,0
2023/07/18 15:40:32.438,1689709232.438000000,-15.137,-6.836,-332.52,-13.672,0
2023/07/18 15:40:32.442,1689709232.442000000,-138.184,-15.625,-393.555,-100.098,0
2023/07/18 15:40:32.446,1689709232.446000000,-76.66,-29.297,-430.176,-56.641,0
2023/07/18 15:40:32.450,1689709232.450000000,63.477,-18.555,-319.824,28.809,0
2023/07/18 15:40:32.454,1689709232.454000000,19.043,-0.977,-312.988,-29.785,0
2023/07/18 15:40:32.458,1689709232.458000000,-147.949,26.855,-372.07,-101.562,0
2023/07/18 15:40:32.462,1689709232.462000000,-125.488,61.523,-359.375,-83.496,0
2023/07/18 15:40:32.466,1689709232.466000000,54.688,72.266,-343.262,0.977,0
2023/07/18 15:40:32.470,1689709232.470000000,70.312,89.355,-245.605,-5.859,0
2023/07/18 15:40:32.474,1689709232.474000000,-81.543,74.219,-277.832,-94.727,0
2023/07/18 15:40:32.478,1689709232.478000000,-132.324,4.395,-436.035,-101.074,0
2023/07/18 15:40:32.481,1689709232.481000000,5.859,-27.344,-377.93,-31.25,0
2023/07/18 15:40:32.485,1689709232.485000000,92.285,-24.414,-214.355,12.207,0
2023/07/18 15:40:32.489,1689709232.489000000,-29.785,-47.363,-295.898,-42.48,0
2023/07/18 15:40:32.493,1689709232.493000000,-141.113,-73.242,-428.711,-119.629,0
2023/07/18 15:40:32.497,1689709232.497000000,-51.758,-61.523,-377.441,-56.641,0
2023/07/18 15:40:32.501,1689709232.501000000,64.453,-39.062,-197.754,54.688,0
2023/07/18 15:40:32.505,1689709232.505000000,-13.672,-26.855,-48.828,-13.184,0
2023/07/18 15:40:32.509,1689709232.509000000,-126.953,-48.828,-341.797,-106.445,0
2023/07/18 15:40:32.513,1689709232.513000000,-53.711,-61.523,-451.66,-58.105,0
2023/07/18 15:40:32.516,1689709232.516000000,78.613,-30.762,-28.809,1.465,0
2023/07/18 15:40:32.521,1689709232.521000000,0,-32.227,-61.523,-17.578,0
2023/07/18 15:40:32.524,1689709232.524000000,0,-46.387,-280.762,-99.609,0
2023/07/18 15:40:32.528,1689709232.528000000,0,-37.598,-284.668,-76.66,0
2023/07/18 15:40:32.532,1689709232.532000000,0,-38.086,-253.906,23.438,0
2023/07/18 15:40:32.536,1689709232.536000000,0,-25.391,-272.461,1.465,0
2023/07/18 15:40:32.540,1689709232.540000000,0,-40.527,-413.574,-78.125,0
2023/07/18 15:40:32.544,1689709232.544000000,0,-62.012,-421.875,-75.195,0
2023/07/18 15:40:32.548,1689709232.548000000,0,-35.156,-292.969,-4.395,0
2023/07/18 15:40:32.552,1689709232.552000000,0,-31.738,-301.27,44.922,0
2023/07/18 15:40:32.556,1689709232.556000000,0,-44.922,-427.734,-7.812,0
2023/07/18 15:40:32.559,1689709232.559000000,0,-45.41,-376.465,-103.516,0
2023/07/18 15:40:32.563,1689709232.563000000,0,-32.227,-271.973,-69.824,0
2023/07/18 15:40:32.567,1689709232.567000000,49.805,-37.109,-267.09,6.836,0
2023/07/18 15:40:32.571,1689709232.571000000,-94.238,-49.316,-313.965,-21.484,0
2023/07/18 15:40:32.575,1689709232.575000000,-94.238,-36.133,-327.637,-84.473,0
2023/07/18 15:40:32.579,1689709232.579000000,51.27,-19.531,-287.598,-43.945,0
2023/07/18 15:40:32.583,1689709232.583000000,71.289,-25.879,-300.293,27.832,0
2023/07/18 15:40:32.587,1689709232.587000000,-69.824,-30.762,-377.93,-10.742,0
2023/07/18 15:40:32.591,1689709232.591000000,-116.699,-22.461,-377.93,-79.102,0
2023/07/18 15:40:32.594,1689709232.594000000,18.555,-33.691,-391.602,-65.918,0
2023/07/18 15:40:32.598,1689709232.598000000,104.98,-40.527,-449.707,18.555,0
2023/07/18 15:40:32.602,1689709232.602000000,-19.043,-33.203,-463.867,26.367,0
2023/07/18 15:40:32.606,1689709232.606000000,-142.578,-18.555,-350.098,-62.988,0
2023/07/18 15:40:32.610,1689709232.610000000,-42.48,-24.902,-407.227,-104.004,0
2023/07/18 15:40:32.614,1689709232.614000000,86.426,-34.18,-417.969,-28.809,0
2023/07/18 15:40:32.618,1689709232.618000000,14.16,-26.855,-302.246,12.207,0
2023/07/18 15:40:32.622,1689709232.622000000,-120.117,-15.625,-312.012,-68.848,0
2023/07/18 15:40:32.626,1689709232.626000000,-89.355,-13.672,-422.363,-100.586,0
2023/07/18 15:40:32.629,1689709232.629000000,55.664,-23.438,-437.988,-26.855,0
2023/07/18 15:40:32.633,1689709232.633000000,61.035,-24.414,-361.328,26.367,0
2023/07/18 15:40:32.637,1689709232.637000000,-79.59,-19.531,-327.637,-4.883,0
2023/07/18 15:40:32.641,1689709232.641000000,-121.094,-22.461,-391.602,-98.145,0
2023/07/18 15:40:32.645,1689709232.645000000,21.973,-35.645,-506.348,-60.547,0
2023/07/18 15:40:32.649,1689709232.649000000,62.988,-17.578,-366.211,32.227,0
2023/07/18 15:40:32.653,1689709232.653000000,-78.613,5.859,-236.328,-4.883,0
2023/07/18 15:40:32.657,1689709232.657000000,-155.273,-2.93,-368.164,-78.613,0
2023/07/18 15:40:32.661,1689709232.661000000,-142.09,-10.742,-424.316,-83.496,0
2023/07/18 15:40:32.665,1689709232.665000000,18.066,1.465,-264.648,-6.348,0
2023/07/18 15:40:32.668,1689709232.668000000,82.031,12.207,-216.309,29.785,0
2023/07/18 15:40:32.672,1689709232.672000000,-57.617,-1.953,-384.277,-44.434,0
2023/07/18 15:40:32.676,1689709232.676000000,-144.531,-5.859,-474.121,-112.793,0
2023/07/18 15:40:32.680,1689709232.680000000,-39.062,0.488,-378.906,-66.406,0
2023/07/18 15:40:32.684,1689709232.684000000,65.43,2.93,-290.039,-7.812,0
2023/07/18 15:40:32.688,1689709232.688000000,-17.578,7.324,-437.5,-39.062,0
2023/07/18 15:40:32.692,1689709232.692000000,-125.488,-29.785,-538.574,-81.055,0
2023/07/18 15:40:32.696,1689709232.696000000,-48.828,-25.879,-297.363,-39.062,0
2023/07/18 15:40:32.700,1689709232.700000000,58.594,21.973,-248.535,20.996,0
2023/07/18 15:40:32.704,1689709232.704000000,7.324,38.574,-281.738,-29.785,0
2023/07/18 15:40:32.708,1689709232.708000000,-133.301,42.48,-293.457,-95.703,0
2023/07/18 15:40:32.711,1689709232.711000000,-126.465,36.621,-268.066,-63.477,0
2023/07/18 15:40:32.715,1689709232.715000000,39.062,27.344,-229.98,10.742,0
2023/07/18 15:40:32.719,1689709232.719000000,54.688,20.996,-235.352,16.602,0
2023/07/18 15:40:32.723,1689709232.723000000,-107.422,13.672,-271.973,-73.242,0
2023/07/18 15:40:32.727,1689709232.727000000,-148.926,3.906,-355.957,-93.75,0
2023/07/18 15:40:32.731,1689709232.731000000,4.395,5.859,-288.574,-37.598,0
2023/07/18 15:40:32.735,1689709232.735000000,91.797,4.395,-360.352,-2.93,0
2023/07/18 15:40:32.739,1689709232.739000000,-21.973,13.672,-402.344,-58.105,0
2023/07/18 15:40:32.743,1689709232.743000000,-131.836,22.461,-318.359,-119.629,0
2023/07/18 15:40:32.747,1689709232.747000000,-36.133,6.348,-323.242,-55.176,0
2023/07/18 15:40:32.750,1689709232.750000000,88.379,9.766,-279.785,14.648,0
2023/07/18 15:40:32.754,1689709232.754000000,15.137,14.648,-334.473,-27.832,0
2023/07/18 15:40:32.758,1689709232.758000000,-115.723,7.812,-360.84,-103.516,0
2023/07/18 15:40:32.762,1689709232.762000000,-63.965,8.301,-355.469,-54.199,0
2023/07/18 15:40:32.766,1689709232.766000000,83.008,16.113,-302.734,50.781,0
2023/07/18 15:40:32.770,1689709232.770000000,63.965,17.09,-252.93,49.316,0
2023/07/18 15:40:32.774,1689709232.774000000,-113.281,-6.348,-338.379,-30.762,0
2023/07/18 15:40:32.778,1689709232.778000000,-128.906,-16.113,-446.289,-14.648,0
2023/07/18 15:40:32.782,1689709232.782000000,49.316,5.859,-419.922,70.312,0
2023/07/18 15:40:32.786,1689709232.786000000,74.707,20.02,-215.332,46.875,0
2023/07/18 15:40:32.789,1689709232.789000000,-81.543,7.812,-339.355,-84.961,0
2023/07/18 15:40:32.793,1689709232.793000000,-126.465,-1.953,-457.52,-159.668,0
2023/07/18 15:40:32.797,1689709232.797000000,-1.953,10.254,-416.992,-64.941,0
2023/07/18 15:40:32.801,1689709232.801000000,104.98,13.184,-376.953,11.23,0
2023/07/18 15:40:32.805,1689709232.805000000,-1.465,-28.32,-482.422,-49.316,0
2023/07/18 15:40:32.809,1689709232.809000000,-168.457,-28.32,-601.562,-127.93,0
2023/07/18 15:40:32.813,1689709232.813000000,-88.379,9.277,-484.375,-75.684,0
2023/07/18 15:40:32.817,1689709232.817000000,57.617,15.625,-416.992,20.996,0
2023/07/18 15:40:32.821,1689709232.821000000,2.93,-0.977,-456.055,-35.645,0
2023/07/18 15:40:32.825,1689709232.825000000,-131.348,-19.043,-599.609,-105.469,0
2023/07/18 15:40:32.829,1689709232.829000000,-91.309,-5.859,-537.598,-69.336,0
2023/07/18 15:40:32.832,1689709232.832000000,60.547,19.531,-277.344,-6.348,0
2023/07/18 15:40:32.836,1689709232.836000000,72.266,10.742,-272.949,14.648,0
2023/07/18 15:40:32.840,1689709232.840000000,-70.312,1.465,-359.863,-60.547,0
2023/07/18 15:40:32.844,1689709232.844000000,-97.168,-1.953,-357.422,-88.379,0
2023/07/18 15:40:32.848,1689709232.848000000,52.246,7.324,-134.277,-20.508,0
2023/07/18 15:40:32.852,1689709232.852000000,113.77,2.93,-56.641,-5.371,0
2023/07/18 15:40:32.856,1689709232.856000000,-22.461,-7.324,-166.016,-57.617,0
2023/07/18 15:40:32.860,1689709232.860000000,-100.098,3.906,-127.441,-88.867,0
2023/07/18 15:40:32.864,1689709232.864000000,23.926,1.953,34.18,-49.805,0
2023/07/18 15:40:32.868,1689709232.868000000,132.324,-14.16,-40.039,11.23,0
2023/07/18 15:40:32.871,1689709232.871000000,27.344,-17.09,-208.496,-25.879,0
2023/07/18 15:40:32.875,1689709232.875000000,-106.934,-7.812,-192.383,-111.328,0
2023/07/18 15:40:32.879,1689709232.879000000,-8.789,-3.906,-88.867,-68.848,0
2023/07/18 15:40:32.883,1689709232.883000000,131.348,-10.254,-75.195,19.531,0
2023/07/18 15:40:32.887,1689709232.887000000,83.496,-8.301,-100.586,0.977,0
2023/07/18 15:40:32.891,1689709232.891000000,-76.172,-7.324,23.438,-110.84,0
2023/07/18 15:40:32.895,1689709232.895000000,-84.473,-8.301,-15.625,-89.844,0
2023/07/18 15:40:32.899,1689709232.899000000,67.383,3.906,-38.574,10.254,0
2023/07/18 15:40:32.903,1689709232.903000000,106.934,9.766,-20.02,3.418,0
2023/07/18 15:40:32.907,1689709232.907000000,-30.762,8.301,-60.547,-80.566,0
2023/07/18 15:40:32.911,1689709232.911000000,-82.031,15.137,-237.305,-72.754,0
2023/07/18 15:40:32.914,1689709232.914000000,42.48,18.555,-303.223,4.883,0
2023/07/18 15:40:32.918,1689709232.918000000,97.656,8.789,-206.543,23.438,0
2023/07/18 15:40:32.922,1689709232.922000000,0.977,7.324,-275.391,-36.133,0
2023/07/18 15:40:32.926,1689709232.926000000,-88.867,11.23,-361.816,-109.863,0
2023/07/18 15:40:32.930,1689709232.930000000,-2.93,12.207,-329.59,-61.035,0
2023/07/18 15:40:32.934,1689709232.934000000,116.699,27.344,-196.289,3.906,0
2023/07/18 15:40:32.938,1689709232.938000000,29.785,33.203,-183.594,-32.227,0
2023/07/18 15:40:32.942,1689709232.942000000,-116.699,7.812,-365.723,-97.168,0
2023/07/18 15:40:32.946,1689709232.946000000,-36.621,9.277,-363.281,-44.922,0
2023/07/18 15:40:32.950,1689709232.950000000,133.789,7.324,-204.102,31.738,0
2023/07/18 15:40:32.954,1689709232.954000000,85.449,-10.742,-175.781,-18.066,0
2023/07/18 15:40:32.957,1689709232.957000000,-87.402,-14.16,-348.145,-79.59,0
2023/07/18 15:40:32.961,1689709232.961000000,-83.496,-6.836,-386.23,-72.754,0
2023/07/18 15:40:32.965,1689709232.965000000,73.73,6.836,-206.543,-6.348,0
2023/07/18 15:40:32.969,1689709232.969000000,86.914,-7.812,-155.762,10.254,0
2023/07/18 15:40:32.973,1689709232.973000000,-46.387,-35.156,-341.797,-40.527,0
2023/07/18 15:40:32.977,1689709232.977000000,-113.281,-50.293,-445.312,-76.172,0
2023/07/18 15:40:32.981,1689709232.981000000,0.488,-19.043,-111.816,-62.988,0
2023/07/18 15:40:32.985,1689709232.985000000,97.656,-2.441,60.547,-33.691,0
2023/07/18 15:40:32.989,1689709232.989000000,-22.949,-17.578,-137.207,-70.801,0
2023/07/18 15:40:32.993,1689709232.993000000,-124.512,-17.578,-279.785,-110.84,0
2023/07/18 15:40:32.997,1689709232.997000000,-25.391,10.742,-220.215,-66.895,0
2023/07/18 15:40:33.001,1689709233.001000000,93.75,41.992,-78.613,-21.484,0
2023/07/18 15:40:33.004,1689709233.004000000,20.02,45.41,-165.039,-41.504,0
2023/07/18 15:40:33.008,1689709233.008000000,-110.84,56.641,-354.004,-108.887,0
2023/07/18 15:40:33.012,1689709233.012000000,-62.5,76.66,-276.367,-101.562,0
2023/07/18 15:40:33.016,1689709233.016000000,83.496,84.961,-186.035,-27.344,0
2023/07/18 15:40:33.020,1689709233.020000000,53.711,79.59,-322.754,-23.438,0
2023/07/18 15:40:33.024,1689709233.024000000,-106.445,27.832,-340.332,-88.379,0
2023/07/18 15:40:33.028,1689709233.028000000,-109.863,-18.066,-222.656,-103.027,0
2023/07/18 15:40:33.032,1689709233.032000000,34.18,-26.855,-238.77,-19.043,0
2023/07/18 15:40:33.036,1689709233.036000000,79.102,-37.109,-238.77,9.766,0
2023/07/18 15:40:33.040,1689709233.040000000,-46.387,-32.715,-199.219,-64.941,0
2023/07/18 15:40:33.043,1689709233.043000000,-100.586,-21.484,-185.547,-106.445,0
2023/07/18 15:40:33.047,1689709233.047000000,24.414,-23.438,-233.887,-35.645,0
2023/07/18 15:40:33.051,1689709233.051000000,95.703,-23.926,-158.691,25.879,0
2023/07/18 15:40:33.055,1689709233.055000000,-19.043,-23.438,-101.074,-31.738,0
2023/07/18 15:40:33.059,1689709233.059000000,-124.512,-18.066,-245.605,-104.98,0
2023/07/18 15:40:33.063,1689709233.063000000,-49.316,-12.207,-289.551,-62.5,0
2023/07/18 15:40:33.067,1689709233.067000000,74.707,-8.301,-175.781,18.555,0
2023/07/18 15:40:33.071,1689709233.071000000,24.414,5.371,34.668,-21.484,0
2023/07/18 15:40:33.075,1689709233.075000000,-101.074,-1.465,18.555,-107.422,0
2023/07/18 15:40:33.079,1689709233.079000000,-70.801,-30.762,-273.438,-72.754,0
2023/07/18 15:40:33.083,1689709233.083000000,63.477,-22.949,-280.762,0,0
2023/07/18 15:40:33.086,1689709233.086000000,68.848,9.277,15.137,0,0
2023/07/18 15:40:33.090,1689709233.090000000,-79.59,10.742,-222.168,0,0
2023/07/18 15:40:33.094,1689709233.094000000,-119.141,31.25,-311.035,0,0
2023/07/18 15:40:33.098,1689709233.098000000,28.809,25.879,-145.02,0,0
2023/07/18 15:40:33.102,1689709233.102000000,85.938,-19.531,-192.871,0,0
2023/07/18 15:40:33.106,1689709233.106000000,-33.691,-59.57,-296.387,0,0
2023/07/18 15:40:33.110,1689709233.110000000,-121.582,-67.383,-419.434,0,0
2023/07/18 15:40:33.114,1689709233.114000000,-20.02,-26.855,-282.227,0,0
2023/07/18 15:40:33.118,1689709233.118000000,77.148,14.16,46.387,0,0
2023/07/18 15:40:33.122,1689709233.122000000,-20.508,-8.789,-14.16,0,0
2023/07/18 15:40:33.125,1689709233.125000000,-129.883,-30.762,-192.871,0,0
2023/07/18 15:40:33.129,1689709233.129000000,-68.359,-20.508,-97.168,-64.453,0
2023/07/18 15:40:33.133,1689709233.133000000,75.195,-15.137,100.098,20.02,0
2023/07/18 15:40:33.137,1689709233.137000000,44.922,-26.855,-8.301,0.977,0
2023/07/18 15:40:33.141,1689709233.141000000,-102.051,-32.227,-198.73,-92.285,0
2023/07/18 15:40:33.145,1689709233.145000000,-100.098,-37.109,-201.172,-87.891,0
2023/07/18 15:40:33.149,1689709233.149000000,42.969,-38.086,-104.98,12.695,0
2023/07/18 15:40:33.153,1689709233.153000000,75.195,-30.273,-182.129,31.25,0
2023/07/18 15:40:33.157,1689709233.157000000,-85.449,-28.809,-373.047,-52.246,0
2023/07/18 15:40:33.161,1689709233.161000000,-138.672,24.414,-201.66,-67.871,0
2023/07/18 15:40:33.164,1689709233.164000000,3.906,72.754,-51.27,8.789,0
2023/07/18 15:40:33.168,1689709233.168000000,83.008,77.148,-36.621,38.574,0
2023/07/18 15:40:33.172,1689709233.172000000,-18.066,94.238,-102.539,-23.926,0
2023/07/18 15:40:33.176,1689709233.176000000,-122.07,113.281,-183.594,-61.035,0
2023/07/18 15:40:33.180,1689709233.180000000,-34.668,108.887,-213.867,-8.789,0
