Timestamp,Left Pupil,Right Pupil
1691171988.255892,"(327, 197)","(392, 196)"
1691171988.370428,"(327, 195)","(392, 194)"
1691171988.486107,"(330, 194)","(395, 192)"
1691171988.610273,"(331, 193)","(396, 191)"
1691171988.733867,"(332, 192)","(397, 191)"
1691171988.8539,"(334, 192)","(399, 192)"
1691171988.96992,"(334, 192)","(399, 192)"
1691171989.096258,"(334, 192)","(399, 193)"
1691171989.227241,"(336, 193)","(401, 194)"
1691171989.335353,"(336, 194)","(402, 196)"
1691171989.452938,"(336, 196)","(402, 197)"
1691171989.578147,"(337, 196)","(402, 198)"
1691171989.708918,"(336, 196)","(401, 198)"
1691171989.832827,"(335, 196)","(401, 198)"
1691171989.950273,"(334, 196)","(400, 198)"
1691171990.072925,"(333, 196)","(398, 197)"
1691171990.201014,"(333, 196)","(397, 197)"
1691171990.316121,"(333, 196)","(398, 197)"
1691171990.426978,"(334, 196)","(399, 197)"
1691171990.549848,,
1691171990.656858,"(342, 192)","(405, 193)"
1691171990.776906,"(342, 191)","(406, 193)"
1691171990.880426,"(343, 191)","(406, 192)"
1691171990.979178,"(343, 191)","(406, 193)"
1691171991.074619,"(343, 192)","(406, 193)"
1691171991.165091,"(343, 192)","(406, 194)"
1691171991.255051,"(343, 192)","(406, 194)"
1691171991.357151,"(343, 192)","(407, 194)"
1691171991.444906,"(343, 192)","(406, 193)"
1691171991.542233,"(344, 192)","(407, 193)"
1691171991.633796,"(345, 193)","(408, 193)"
1691171991.73002,"(344, 193)","(408, 193)"
1691171991.822038,"(344, 193)","(408, 194)"
1691171991.920008,"(342, 194)","(406, 194)"
1691171992.029314,"(342, 193)","(406, 194)"
1691171992.14211,"(342, 193)","(406, 194)"
1691171992.25102,"(341, 193)","(405, 194)"
1691171992.353637,"(341, 194)","(405, 194)"
1691171992.450368,"(340, 194)","(405, 194)"
1691171992.584038,"(338, 194)","(403, 194)"
1691171992.700772,"(337, 194)","(402, 194)"
1691171992.830606,"(336, 195)","(401, 195)"
1691171992.952212,"(334, 196)","(399, 196)"
1691171993.073548,"(333, 196)","(398, 196)"
1691171993.199384,"(333, 196)","(398, 196)"
1691171993.332873,"(338, 194)","(401, 195)"
1691171993.440121,,
1691171993.560589,"(338, 194)","(401, 196)"
1691171993.692642,,
1691171993.827167,,
1691171993.941879,,
1691171994.07995,"(335, 195)","(400, 196)"
1691171994.195042,"(336, 196)","(401, 196)"
1691171994.321222,"(336, 196)","(401, 196)"
1691171994.444972,"(337, 196)","(402, 197)"
1691171994.564039,"(338, 197)","(403, 198)"
1691171994.691884,"(339, 197)","(404, 198)"
1691171994.814859,"(339, 198)","(404, 198)"
1691171994.95554,"(338, 198)","(403, 198)"
1691171995.076848,"(340, 198)","(405, 198)"
1691171995.208544,"(340, 198)","(404, 198)"
1691171995.330087,"(339, 197)","(404, 198)"
1691171995.475363,"(339, 196)","(404, 197)"
1691171995.613482,"(341, 197)","(406, 198)"
1691171995.745284,"(342, 197)","(407, 198)"
1691171995.882475,,
1691171996.007327,"(343, 198)","(407, 200)"
1691171996.14696,"(340, 199)","(405, 200)"
1691171996.27904,"(338, 199)","(403, 201)"
1691171996.402338,"(337, 198)","(402, 200)"
1691171996.534861,"(336, 198)","(402, 200)"
1691171996.677155,"(336, 198)","(401, 199)"
1691171996.814103,"(337, 198)","(402, 200)"
1691171996.947241,"(336, 198)","(401, 200)"
1691171997.065428,"(336, 198)","(400, 199)"
1691171997.187075,,
1691171997.313419,,
1691171997.451963,"(334, 197)","(398, 198)"
1691171997.579451,"(332, 197)","(396, 198)"
1691171997.717229,"(333, 196)","(397, 198)"
1691171997.860325,"(333, 198)","(398, 199)"
1691171997.999908,"(333, 198)","(398, 199)"
1691171998.144457,"(332, 198)","(397, 199)"
1691171998.252682,"(326, 199)","(390, 200)"
1691171998.350946,"(326, 198)","(389, 199)"
1691171998.454754,"(326, 198)","(390, 199)"
1691171998.591898,"(331, 198)","(395, 199)"
1691171998.742224,"(332, 198)","(397, 199)"
1691171998.885512,"(332, 198)","(397, 199)"
1691171999.020553,"(334, 198)","(398, 199)"
1691171999.1369,"(334, 198)","(398, 198)"
1691171999.2604,"(335, 196)","(399, 197)"
1691171999.382606,"(337, 196)","(400, 198)"
1691171999.515009,"(337, 197)","(400, 199)"
1691171999.626274,"(337, 197)","(400, 199)"
1691171999.757789,"(338, 197)","(401, 199)"
1691171999.884974,"(337, 197)","(401, 199)"
1691172000.00433,"(337, 197)","(401, 199)"
1691172000.136913,"(337, 197)","(400, 199)"
1691172000.259246,"(335, 198)","(400, 199)"
1691172000.383168,"(336, 198)","(400, 199)"
1691172000.513516,"(336, 198)","(401, 199)"
1691172000.624839,,
1691172000.754648,"(336, 198)","(400, 199)"
1691172000.885281,"(336, 198)","(401, 199)"
1691172001.01201,"(336, 198)","(400, 199)"
1691172001.133959,"(336, 199)","(401, 200)"
1691172001.25927,"(337, 200)","(402, 201)"
1691172001.37882,"(337, 200)","(401, 201)"
1691172001.525033,"(337, 200)","(401, 201)"
1691172001.6486,"(336, 200)","(401, 201)"
1691172001.770964,"(336, 200)","(401, 201)"
1691172001.89351,"(336, 200)","(401, 201)"
1691172002.016771,"(336, 201)","(401, 202)"
1691172002.142961,"(337, 201)","(401, 202)"
1691172002.265989,"(337, 201)","(402, 202)"
1691172002.38622,"(337, 201)","(401, 202)"
1691172002.518286,"(337, 201)","(402, 202)"
1691172002.638251,"(337, 201)","(402, 202)"
1691172002.763785,"(337, 201)","(402, 202)"
1691172002.888763,"(337, 201)","(402, 202)"
1691172003.013254,"(337, 201)","(402, 202)"
1691172003.149285,"(337, 202)","(402, 203)"
1691172003.27092,"(336, 203)","(401, 204)"
1691172003.39769,"(335, 204)","(401, 205)"
1691172003.530595,"(335, 205)","(400, 206)"
1691172003.627634,"(335, 206)","(400, 207)"
1691172003.733168,"(335, 206)","(401, 207)"
1691172003.829018,"(335, 206)","(401, 207)"
1691172003.945061,"(335, 206)","(401, 207)"
1691172004.084327,"(335, 206)","(400, 207)"
1691172004.189411,"(334, 206)","(400, 207)"
1691172004.292249,"(334, 206)","(399, 207)"
1691172004.412656,"(334, 206)","(399, 207)"
1691172004.519854,"(336, 206)","(401, 206)"
1691172004.650905,"(338, 204)","(403, 204)"
1691172004.78555,"(339, 204)","(404, 205)"
1691172004.912466,"(340, 204)","(404, 205)"
1691172005.04426,"(339, 204)","(404, 203)"
1691172005.180435,"(339, 204)","(404, 204)"
1691172005.317423,"(336, 204)","(402, 205)"
1691172005.447231,"(336, 206)","(402, 207)"
1691172005.594461,"(337, 206)","(402, 207)"
1691172005.724213,"(337, 206)","(403, 207)"
1691172005.856828,"(336, 206)","(402, 207)"
1691172005.996263,"(335, 205)","(401, 206)"
1691172006.126091,,
1691172006.214173,,
1691172006.346955,"(338, 203)","(404, 205)"
1691172006.500432,"(339, 203)","(405, 205)"
1691172006.641358,"(335, 200)","(400, 203)"
1691172006.793384,"(333, 200)","(399, 203)"
1691172006.93475,"(333, 200)","(398, 203)"
1691172007.082235,,
1691172007.227461,,
1691172007.374402,,
1691172007.510211,,
1691172007.66039,"(343, 203)","(408, 203)"
1691172007.790618,"(340, 204)","(405, 204)"
1691172007.94047,"(340, 204)","(405, 204)"
1691172008.081899,"(340, 204)","(405, 204)"
1691172008.21853,"(340, 204)","(406, 204)"
1691172008.336031,"(339, 204)","(404, 204)"
1691172008.473917,"(338, 203)","(404, 204)"
1691172008.589981,"(338, 204)","(404, 204)"
1691172008.719487,"(338, 204)","(404, 204)"
1691172008.844215,"(338, 203)","(404, 204)"
1691172008.961012,"(338, 203)","(404, 204)"
1691172009.09295,"(338, 204)","(403, 204)"
1691172009.221066,"(337, 203)","(402, 204)"
1691172009.351688,"(336, 203)","(401, 203)"
1691172009.476857,"(337, 202)","(402, 202)"
1691172009.609393,"(336, 202)","(401, 201)"
1691172009.742867,"(335, 202)","(401, 201)"
1691172009.864112,"(334, 202)","(400, 202)"
1691172009.995435,"(334, 202)","(399, 201)"
1691172010.122315,"(335, 201)","(400, 201)"
1691172010.247977,"(338, 200)","(403, 200)"
1691172010.369967,"(338, 201)","(403, 200)"
1691172010.490694,"(337, 201)","(402, 201)"
1691172010.621928,"(336, 201)","(401, 200)"
1691172010.74686,"(336, 201)","(401, 200)"
1691172010.876989,"(336, 201)","(401, 200)"
1691172011.009838,"(336, 201)","(401, 200)"
1691172011.131895,"(336, 201)","(401, 200)"
1691172011.273113,"(337, 201)","(401, 200)"
1691172011.400142,"(336, 201)","(402, 200)"
1691172011.535064,"(341, 200)","(405, 200)"
1691172011.661188,"(338, 200)","(403, 200)"
1691172011.781166,"(336, 200)","(401, 199)"
1691172011.910929,"(336, 200)","(401, 199)"
1691172012.032365,"(336, 200)","(401, 199)"
1691172012.162686,"(336, 200)","(401, 200)"
1691172012.299479,"(335, 200)","(400, 199)"
1691172012.414362,"(335, 200)","(400, 199)"
1691172012.548872,"(334, 200)","(400, 199)"
1691172012.683393,"(335, 200)","(400, 199)"
1691172012.813983,"(336, 200)","(401, 200)"
1691172012.949747,"(335, 201)","(401, 200)"
1691172013.075966,"(335, 201)","(400, 200)"
1691172013.196078,"(334, 201)","(399, 200)"
1691172013.321976,"(334, 201)","(399, 200)"
1691172013.444581,"(334, 202)","(399, 201)"
1691172013.57927,"(334, 202)","(399, 201)"
1691172013.711012,"(333, 203)","(398, 202)"
1691172013.83296,"(333, 203)","(398, 202)"
1691172013.965438,"(333, 203)","(398, 202)"
1691172014.109955,"(333, 203)","(398, 202)"
1691172014.232151,"(333, 204)","(398, 203)"
1691172014.363603,"(332, 205)","(397, 204)"
1691172014.485962,"(332, 205)","(398, 204)"
1691172014.619066,"(332, 205)","(397, 204)"
1691172014.731127,"(332, 204)","(397, 203)"
1691172014.859574,"(332, 204)","(397, 203)"
1691172014.98894,"(332, 205)","(397, 203)"
1691172015.111989,"(332, 205)","(397, 203)"
1691172015.229984,"(332, 204)","(397, 203)"
1691172015.370805,"(332, 204)","(397, 203)"
1691172015.508337,"(332, 205)","(397, 203)"
1691172015.653284,"(333, 205)","(398, 203)"
1691172015.782084,"(333, 204)","(398, 203)"
1691172015.913847,"(333, 203)","(398, 202)"
1691172016.04415,"(333, 203)","(398, 202)"
1691172016.162497,"(334, 203)","(399, 203)"
1691172016.291518,"(334, 203)","(399, 202)"
1691172016.399094,"(335, 203)","(400, 202)"
1691172016.525601,"(335, 203)","(400, 202)"
1691172016.648895,"(335, 203)","(400, 202)"
1691172016.770264,"(335, 203)","(400, 202)"
1691172016.896825,"(336, 203)","(401, 202)"
1691172016.991286,"(336, 203)","(401, 202)"
1691172017.109262,"(336, 203)","(401, 202)"
1691172017.234004,"(336, 202)","(401, 202)"
1691172017.373514,"(336, 202)","(401, 201)"
1691172017.507626,"(341, 197)","(404, 198)"
1691172017.599697,"(345, 190)","(407, 193)"
1691172017.719039,"(346, 188)","(409, 192)"
1691172017.838669,,
1691172017.964121,,
1691172018.094357,"(336, 179)","(400, 182)"
1691172018.222413,"(324, 180)","(388, 180)"
1691172018.34324,"(322, 179)","(385, 178)"
1691172018.449778,"(324, 181)","(386, 179)"
1691172018.562125,"(324, 181)","(386, 179)"
1691172018.691438,"(324, 182)","(387, 180)"
1691172018.819,"(325, 183)","(387, 180)"
1691172018.94221,"(326, 183)","(389, 181)"
1691172019.060587,"(328, 184)","(391, 183)"
1691172019.189731,"(328, 185)","(391, 184)"
1691172019.320176,"(328, 186)","(391, 185)"
1691172019.452231,"(328, 186)","(392, 185)"
1691172019.585852,"(329, 186)","(391, 185)"
1691172019.725007,"(329, 186)","(392, 185)"
1691172019.853142,"(329, 187)","(392, 185)"
1691172019.979539,"(331, 186)","(394, 185)"
1691172020.103827,"(332, 187)","(395, 186)"
1691172020.234941,"(333, 188)","(395, 187)"
1691172020.34926,"(334, 188)","(397, 188)"
1691172020.481108,"(334, 188)","(396, 188)"
1691172020.604109,"(332, 189)","(396, 188)"
1691172020.731368,"(331, 188)","(394, 188)"
1691172020.855391,"(329, 189)","(393, 188)"
1691172020.974185,"(330, 190)","(393, 189)"
1691172021.109797,"(329, 190)","(393, 189)"
1691172021.239952,"(330, 192)","(394, 191)"
1691172021.336946,"(330, 193)","(394, 191)"
1691172021.463054,"(330, 193)","(394, 191)"
1691172021.555535,"(330, 193)","(394, 192)"
1691172021.679287,"(330, 193)","(395, 192)"
1691172021.805498,"(331, 192)","(395, 190)"
1691172021.931328,"(331, 192)","(395, 190)"
1691172022.05176,"(331, 192)","(395, 191)"
1691172022.178809,"(330, 192)","(394, 191)"
1691172022.298242,"(330, 192)","(394, 191)"
1691172022.397832,"(328, 192)","(392, 191)"
1691172022.489249,"(328, 192)","(393, 191)"
1691172022.587291,"(328, 192)","(392, 191)"
1691172022.67727,"(328, 192)","(392, 191)"
1691172022.775804,"(328, 192)","(392, 191)"
1691172022.87432,"(328, 192)","(393, 192)"
1691172022.981377,"(328, 192)","(393, 192)"
1691172023.10708,"(330, 193)","(394, 193)"
1691172023.235422,"(330, 194)","(394, 194)"
1691172023.360347,"(330, 195)","(395, 194)"
1691172023.491622,"(330, 194)","(395, 193)"
1691172023.617038,"(329, 194)","(394, 193)"
1691172023.737088,"(328, 194)","(393, 194)"
1691172023.865191,"(327, 195)","(392, 194)"
1691172023.991258,"(327, 195)","(392, 194)"
1691172024.128998,"(327, 194)","(392, 194)"
1691172024.247477,"(327, 194)","(392, 194)"
1691172024.383152,,
1691172024.513915,,
1691172024.643398,"(327, 195)","(392, 195)"
1691172024.780255,"(328, 195)","(392, 194)"
1691172024.907313,"(329, 195)","(393, 195)"
1691172025.055778,"(328, 196)","(393, 196)"
1691172025.187629,"(331, 197)","(395, 196)"
1691172025.34013,"(331, 196)","(396, 196)"
1691172025.465062,"(332, 196)","(395, 196)"
1691172025.590516,"(330, 197)","(395, 196)"
1691172025.705004,"(331, 197)","(395, 196)"
1691172025.838783,"(330, 197)","(395, 196)"
1691172025.95701,"(331, 196)","(396, 195)"
1691172026.096961,"(331, 196)","(395, 195)"
1691172026.233497,"(331, 195)","(396, 195)"
1691172026.372542,"(332, 195)","(396, 194)"
1691172026.510802,"(334, 195)","(398, 195)"
1691172026.624069,"(335, 196)","(399, 195)"
1691172026.761543,"(335, 196)","(398, 195)"
1691172026.893435,"(335, 195)","(398, 195)"
1691172027.030528,"(334, 195)","(398, 195)"
1691172027.17201,"(333, 195)","(398, 195)"
1691172027.301001,"(333, 196)","(397, 195)"
1691172027.43832,"(333, 196)","(397, 195)"
1691172027.566991,"(333, 196)","(397, 196)"
1691172027.693915,"(332, 196)","(397, 196)"
1691172027.809928,"(333, 196)","(397, 196)"
1691172027.932579,"(333, 196)","(397, 196)"
1691172028.054381,"(333, 196)","(397, 196)"
1691172028.194611,"(332, 195)","(396, 195)"
1691172028.340405,"(331, 194)","(395, 195)"
1691172028.478891,"(331, 195)","(394, 195)"
1691172028.607358,"(330, 194)","(393, 195)"
1691172028.740726,"(330, 194)","(394, 196)"
1691172028.884089,"(330, 194)","(394, 196)"
1691172029.025651,,
1691172029.153808,,
1691172029.273409,,
1691172029.416141,"(330, 195)","(394, 195)"
1691172029.53954,"(330, 195)","(394, 194)"
1691172029.674315,"(330, 195)","(394, 195)"
1691172029.797281,"(329, 195)","(393, 194)"
1691172029.913614,"(330, 195)","(394, 194)"
1691172030.030572,"(329, 195)","(394, 195)"
1691172030.162295,"(329, 195)","(394, 195)"
1691172030.277625,"(329, 195)","(394, 194)"
1691172030.400863,"(330, 194)","(392, 194)"
1691172030.522803,"(329, 194)","(392, 194)"
1691172030.635913,,
1691172030.767677,"(329, 195)","(393, 196)"
1691172030.8875,"(329, 196)","(393, 195)"
1691172031.018882,"(329, 196)","(393, 195)"
1691172031.136078,"(329, 196)","(393, 195)"
1691172031.254542,"(330, 195)","(394, 195)"
1691172031.376201,"(330, 195)","(394, 195)"
1691172031.496142,"(329, 195)","(394, 194)"
1691172031.618836,"(329, 195)","(393, 194)"
1691172031.745988,"(329, 193)","(392, 193)"
1691172031.86829,"(329, 193)","(392, 193)"
1691172031.994322,,
1691172032.115353,"(327, 195)","(392, 195)"
1691172032.236262,"(327, 195)","(391, 195)"
1691172032.356276,"(325, 196)","(390, 195)"
1691172032.464649,"(325, 195)","(390, 195)"
1691172032.577795,"(325, 195)","(389, 195)"
1691172032.705153,"(328, 193)","(393, 193)"
1691172032.838458,"(329, 193)","(391, 193)"
1691172032.955271,"(329, 193)","(391, 193)"
1691172033.075943,,
1691172033.212374,,
1691172033.331556,,
1691172033.429306,,
1691172033.540676,,
1691172033.676909,,
1691172033.768558,,
1691172033.864291,,
1691172033.959821,"(329, 193)","(392, 193)"
1691172034.07724,"(329, 194)","(393, 194)"
1691172034.20415,"(329, 194)","(393, 194)"
1691172034.332096,"(329, 194)","(393, 194)"
1691172034.425443,"(329, 194)","(394, 194)"
1691172034.539886,"(329, 194)","(394, 194)"
1691172034.626146,"(329, 194)","(393, 193)"
1691172034.725186,"(329, 194)","(393, 193)"
1691172034.821415,"(329, 194)","(394, 193)"
1691172034.929325,"(329, 193)","(392, 192)"
1691172035.06805,"(328, 193)","(391, 192)"
1691172035.156977,,
1691172035.278212,,
1691172035.404248,,
1691172035.502457,,
1691172035.591154,,
1691172035.692274,,
1691172035.80288,,
1691172035.914258,,
1691172036.02323,,
1691172036.145013,"(328, 194)","(392, 194)"
1691172036.249994,"(328, 194)","(393, 193)"
1691172036.355778,"(329, 193)","(392, 192)"
1691172036.452209,"(329, 192)","(391, 191)"
1691172036.552937,,
1691172036.658894,"(329, 192)","(392, 191)"
1691172036.792177,,
1691172036.908002,,
1691172037.010412,,
1691172037.102752,"(331, 193)","(394, 194)"
1691172037.201155,"(331, 193)","(395, 194)"
1691172037.297115,"(331, 193)","(395, 194)"
1691172037.412281,"(331, 193)","(395, 194)"
1691172037.512181,"(330, 193)","(394, 194)"
1691172037.615368,"(330, 193)","(394, 194)"
1691172037.721403,"(330, 193)","(394, 194)"
1691172037.832437,"(330, 193)","(393, 194)"
1691172037.941955,,
1691172038.052895,"(329, 192)","(393, 192)"
1691172038.149182,"(329, 192)","(393, 192)"
1691172038.245155,"(329, 192)","(392, 191)"
1691172038.350226,"(329, 192)","(392, 191)"
1691172038.451124,"(329, 192)","(392, 191)"
1691172038.552288,"(329, 192)","(392, 192)"
1691172038.680191,"(329, 192)","(391, 191)"
1691172038.776124,"(329, 191)","(391, 191)"
1691172038.902162,"(329, 192)","(392, 191)"
1691172039.004034,"(329, 193)","(394, 193)"
1691172039.114792,"(330, 194)","(394, 193)"
1691172039.216265,"(330, 194)","(394, 193)"
1691172039.309022,"(330, 194)","(394, 193)"
1691172039.393003,"(330, 194)","(394, 193)"
1691172039.495244,"(329, 193)","(394, 193)"
1691172039.590223,"(329, 193)","(394, 193)"
1691172039.682979,"(329, 194)","(394, 193)"
1691172039.795395,"(330, 194)","(394, 193)"
1691172039.924257,"(331, 194)","(395, 194)"
1691172040.044439,"(331, 194)","(395, 194)"
1691172040.154303,"(330, 194)","(394, 193)"
1691172040.271165,"(330, 194)","(394, 193)"
1691172040.394945,"(328, 196)","(393, 195)"
1691172040.519715,"(328, 196)","(392, 195)"
1691172040.638874,"(331, 196)","(395, 197)"
1691172040.755656,"(329, 196)","(393, 197)"
1691172040.870365,"(328, 196)","(392, 197)"
1691172040.9924,"(327, 196)","(391, 196)"
1691172041.103523,"(326, 197)","(391, 197)"
1691172041.233972,"(325, 197)","(390, 197)"
1691172041.365451,"(325, 199)","(390, 198)"
1691172041.486932,"(324, 201)","(389, 201)"
1691172041.608321,"(327, 203)","(391, 203)"
1691172041.7354,"(326, 203)","(390, 203)"
1691172041.857042,"(326, 204)","(390, 204)"
1691172041.976857,"(326, 204)","(390, 204)"
1691172042.104396,"(326, 205)","(388, 203)"
1691172042.223292,"(328, 203)","(393, 203)"
1691172042.349597,"(328, 203)","(393, 203)"
1691172042.479149,"(328, 203)","(392, 203)"
1691172042.600124,"(329, 203)","(393, 203)"
1691172042.732523,"(328, 203)","(393, 202)"
1691172042.83046,"(329, 202)","(394, 202)"
1691172042.919644,"(329, 202)","(394, 202)"
1691172043.014289,"(329, 202)","(394, 202)"
1691172043.105204,"(329, 202)","(394, 202)"
1691172043.200875,"(329, 202)","(394, 202)"
1691172043.321103,"(330, 202)","(395, 202)"
1691172043.4193,"(330, 201)","(395, 201)"
1691172043.507873,"(329, 201)","(395, 201)"
1691172043.597257,"(329, 201)","(394, 201)"
1691172043.714641,"(329, 201)","(395, 201)"
1691172043.854267,"(329, 201)","(394, 201)"
1691172043.977983,"(329, 201)","(395, 201)"
1691172044.108064,"(329, 201)","(393, 201)"
1691172044.233208,"(329, 201)","(393, 201)"
1691172044.339208,"(328, 201)","(393, 201)"
1691172044.439336,"(328, 201)","(393, 201)"
1691172044.564394,"(330, 200)","(395, 200)"
1691172044.68457,"(333, 200)","(397, 201)"
1691172044.81929,"(333, 200)","(398, 201)"
1691172044.951318,"(334, 200)","(398, 201)"
1691172045.078464,"(334, 200)","(398, 201)"
1691172045.200846,"(333, 201)","(397, 202)"
1691172045.337659,"(332, 201)","(397, 202)"
1691172045.475386,"(332, 202)","(397, 203)"
1691172045.610899,"(333, 202)","(397, 203)"
1691172045.730585,"(333, 202)","(398, 203)"
1691172045.855969,"(332, 202)","(397, 203)"
1691172045.981396,"(333, 202)","(398, 203)"
1691172046.106959,"(333, 202)","(398, 203)"
1691172046.233,"(333, 202)","(397, 203)"
1691172046.366101,"(332, 202)","(397, 203)"
1691172046.515089,"(332, 202)","(397, 203)"
1691172046.639858,"(333, 202)","(398, 203)"
1691172046.767278,"(332, 202)","(397, 203)"
1691172046.904901,"(332, 202)","(397, 203)"
1691172047.038201,"(332, 202)","(397, 203)"
1691172047.181524,"(332, 202)","(397, 203)"
1691172047.316857,"(331, 202)","(396, 203)"
1691172047.45933,"(332, 202)","(397, 203)"
1691172047.593251,"(333, 202)","(398, 203)"
1691172047.731926,"(333, 202)","(398, 203)"
1691172047.882748,,
1691172048.009606,,
1691172048.142682,"(337, 203)","(402, 204)"
1691172048.275186,"(337, 203)","(403, 204)"
1691172048.415708,"(337, 203)","(402, 204)"
1691172048.539942,"(337, 203)","(402, 204)"
1691172048.685712,"(337, 203)","(402, 204)"
1691172048.825189,"(337, 202)","(402, 203)"
1691172048.965176,"(336, 202)","(401, 203)"
1691172049.104752,"(336, 202)","(402, 203)"
1691172049.241326,"(337, 202)","(402, 203)"
1691172049.371248,"(336, 202)","(402, 203)"
1691172049.505543,"(337, 202)","(402, 203)"
1691172049.637145,"(336, 202)","(401, 203)"
1691172049.770438,"(336, 202)","(401, 203)"
1691172049.902829,"(335, 203)","(400, 204)"
1691172050.041448,"(335, 203)","(400, 204)"
1691172050.155749,"(336, 203)","(401, 204)"
1691172050.257553,"(336, 203)","(401, 204)"
1691172050.385402,"(336, 203)","(401, 204)"
1691172050.514131,"(336, 203)","(401, 204)"
1691172050.639378,"(336, 203)","(401, 204)"
1691172050.767202,"(333, 204)","(398, 205)"
1691172050.894161,"(333, 204)","(398, 204)"
1691172051.017979,"(332, 204)","(397, 205)"
1691172051.113097,"(332, 204)","(397, 205)"
1691172051.22786,"(333, 204)","(398, 205)"
1691172051.318172,"(332, 204)","(398, 205)"
1691172051.407881,"(332, 205)","(397, 205)"
1691172051.501372,"(331, 205)","(397, 205)"
1691172051.588814,"(332, 205)","(397, 205)"
1691172051.711567,"(332, 205)","(398, 205)"
1691172051.837562,"(333, 205)","(398, 205)"
1691172051.943235,"(331, 204)","(397, 205)"
1691172052.033795,"(331, 204)","(396, 205)"
1691172052.123181,"(331, 204)","(397, 205)"
1691172052.26115,"(332, 205)","(397, 205)"
1691172052.380806,"(333, 205)","(398, 205)"
1691172052.502437,"(333, 205)","(398, 205)"
1691172052.596177,"(331, 205)","(397, 205)"
1691172052.704838,"(331, 204)","(397, 205)"
1691172052.790927,,
1691172052.911111,"(334, 205)","(399, 205)"
1691172053.025598,"(333, 205)","(399, 205)"
1691172053.124231,"(334, 205)","(399, 205)"
1691172053.216037,"(334, 205)","(400, 205)"
1691172053.339327,"(335, 205)","(401, 206)"
1691172053.455647,"(336, 205)","(401, 206)"
1691172053.584543,"(337, 205)","(402, 206)"
1691172053.709933,"(337, 205)","(403, 206)"
1691172053.838263,"(338, 205)","(403, 206)"
1691172053.931233,"(338, 205)","(404, 206)"
1691172054.04565,"(338, 205)","(404, 206)"
1691172054.171185,"(338, 205)","(404, 206)"
1691172054.273931,"(339, 205)","(404, 206)"
1691172054.362043,"(338, 204)","(404, 206)"
1691172054.48693,"(338, 205)","(404, 206)"
1691172054.591248,"(337, 204)","(403, 206)"
1691172054.715395,"(337, 204)","(402, 206)"
1691172054.861637,"(337, 204)","(402, 205)"
1691172054.995519,"(336, 204)","(402, 205)"
1691172055.125507,"(337, 204)","(402, 205)"
1691172055.249009,"(337, 204)","(402, 205)"
1691172055.367107,"(337, 204)","(402, 205)"
1691172055.489033,"(337, 203)","(402, 205)"
1691172055.611437,"(337, 203)","(402, 205)"
1691172055.725416,"(337, 203)","(402, 204)"
1691172055.864936,"(337, 203)","(403, 204)"
1691172055.984051,"(338, 203)","(403, 204)"
1691172056.1159,"(338, 203)","(403, 204)"
1691172056.242568,"(338, 203)","(403, 204)"
1691172056.368359,"(338, 202)","(403, 204)"
1691172056.490182,"(338, 202)","(403, 203)"
1691172056.61447,"(338, 202)","(403, 203)"
1691172056.749272,"(337, 202)","(402, 204)"
1691172056.873806,"(337, 202)","(402, 203)"
1691172056.987327,"(337, 202)","(402, 203)"
1691172057.095948,"(337, 202)","(402, 203)"
1691172057.207021,"(337, 202)","(402, 203)"
1691172057.3206,"(336, 202)","(402, 203)"
1691172057.44293,"(337, 201)","(402, 203)"
1691172057.572403,"(337, 201)","(402, 203)"
1691172057.690246,"(337, 201)","(402, 203)"
1691172057.827402,"(337, 201)","(402, 203)"
1691172057.952238,"(337, 201)","(402, 203)"
1691172058.058835,,
1691172058.172916,"(337, 202)","(403, 203)"
1691172058.301968,"(335, 202)","(400, 203)"
1691172058.428667,"(330, 200)","(395, 201)"
1691172058.546964,"(329, 199)","(395, 200)"
1691172058.667744,"(334, 201)","(399, 201)"
1691172058.779933,"(334, 201)","(399, 201)"
1691172058.912533,"(334, 201)","(399, 201)"
1691172059.019934,,
1691172059.14756,"(330, 201)","(395, 200)"
1691172059.265989,"(329, 202)","(394, 201)"
1691172059.395338,"(329, 202)","(394, 201)"
1691172059.488378,"(327, 202)","(392, 201)"
1691172059.591969,"(327, 202)","(392, 201)"
1691172059.728103,"(326, 202)","(392, 200)"
1691172059.820034,"(329, 202)","(394, 201)"
1691172059.935996,"(331, 202)","(397, 202)"
1691172060.072164,"(333, 203)","(399, 203)"
1691172060.212098,"(332, 203)","(397, 202)"
1691172060.347906,"(332, 202)","(396, 202)"
1691172060.472214,"(332, 202)","(396, 202)"
1691172060.587052,"(332, 202)","(396, 202)"
1691172060.717646,"(333, 202)","(398, 202)"
1691172060.842122,"(333, 202)","(398, 203)"
1691172060.96381,"(333, 203)","(398, 203)"
1691172061.088954,"(333, 204)","(398, 204)"
1691172061.218988,"(335, 206)","(400, 207)"
1691172061.311489,"(336, 209)","(401, 207)"
1691172061.412566,"(335, 211)","(400, 212)"
1691172061.514341,"(335, 213)","(400, 214)"
1691172061.611386,"(336, 215)","(401, 216)"
1691172061.727278,"(339, 213)","(404, 216)"
1691172061.825001,,
1691172061.912498,,
1691172062.044702,,
1691172062.174455,,
1691172062.30204,"(346, 169)","(408, 175)"
1691172062.422885,,
1691172062.520542,,
1691172062.620906,,
1691172062.709966,,
1691172062.793285,"(390, 160)","(448, 183)"
1691172062.882882,"(388, 162)","(446, 184)"
1691172062.971253,"(386, 163)","(445, 184)"
