Timestamp,Left Pupil,Right Pupil
1691177268.552314,"(301, 185)","(359, 184)"
1691177268.675575,"(302, 185)","(359, 185)"
1691177268.801729,"(301, 186)","(359, 185)"
1691177268.931832,"(300, 186)","(359, 185)"
1691177269.054133,"(301, 186)","(359, 185)"
1691177269.188982,"(301, 186)","(359, 185)"
1691177269.324493,"(301, 186)","(359, 185)"
1691177269.442558,"(301, 186)","(360, 185)"
1691177269.561624,"(301, 186)","(360, 185)"
1691177269.689205,"(301, 186)","(360, 185)"
1691177269.813433,"(301, 185)","(360, 185)"
1691177269.942538,"(301, 185)","(360, 185)"
1691177270.065678,"(301, 185)","(360, 185)"
1691177270.193966,"(301, 185)","(360, 185)"
1691177270.3225,"(301, 185)","(360, 185)"
1691177270.430329,"(301, 185)","(360, 185)"
1691177270.537749,"(301, 185)","(360, 185)"
1691177270.673686,"(302, 186)","(360, 185)"
1691177270.788343,"(301, 186)","(360, 186)"
1691177270.905287,"(301, 186)","(360, 186)"
1691177271.027712,"(302, 187)","(361, 186)"
1691177271.156408,"(302, 187)","(361, 186)"
1691177271.276364,"(304, 189)","(363, 188)"
1691177271.403675,"(305, 189)","(363, 188)"
1691177271.543542,"(305, 189)","(363, 188)"
1691177271.661051,"(304, 188)","(362, 188)"
1691177271.780334,"(301, 189)","(359, 187)"
1691177271.906034,"(300, 188)","(359, 186)"
1691177272.025562,"(300, 188)","(359, 187)"
1691177272.161018,"(300, 188)","(359, 188)"
1691177272.293355,"(300, 188)","(359, 187)"
1691177272.428517,"(301, 188)","(360, 187)"
1691177272.573,"(302, 188)","(361, 187)"
1691177272.71687,"(303, 188)","(361, 188)"
1691177272.85037,"(304, 188)","(361, 188)"
1691177272.98321,"(304, 188)","(363, 188)"
1691177273.101489,"(301, 189)","(360, 189)"
1691177273.239049,"(301, 190)","(360, 189)"
1691177273.380297,"(301, 189)","(360, 188)"
1691177273.524298,"(301, 189)","(360, 188)"
1691177273.653556,"(300, 189)","(360, 188)"
1691177273.790834,"(300, 189)","(360, 188)"
1691177273.929642,"(301, 189)","(360, 188)"
1691177274.06184,"(302, 189)","(361, 188)"
1691177274.18771,"(305, 188)","(363, 188)"
1691177274.323162,"(305, 187)","(363, 187)"
1691177274.43963,"(302, 189)","(361, 188)"
1691177274.568377,"(302, 190)","(359, 189)"
1691177274.690611,"(301, 190)","(358, 189)"
1691177274.810824,"(301, 190)","(358, 189)"
1691177274.938796,,
1691177275.067968,"(302, 189)","(361, 188)"
1691177275.205024,"(300, 188)","(359, 187)"
1691177275.34625,"(300, 189)","(359, 188)"
1691177275.479275,,
1691177275.61357,"(302, 191)","(361, 190)"
1691177275.749397,"(302, 191)","(362, 189)"
1691177275.881482,"(302, 191)","(361, 191)"
1691177276.006687,"(301, 192)","(361, 191)"
1691177276.155577,"(301, 193)","(361, 192)"
1691177276.283538,"(302, 193)","(361, 192)"
1691177276.406595,"(302, 193)","(362, 192)"
1691177276.528907,"(304, 193)","(363, 193)"
1691177276.655119,"(304, 193)","(364, 193)"
1691177276.780147,"(304, 193)","(364, 193)"
1691177276.909247,"(307, 194)","(365, 194)"
1691177277.024448,"(306, 194)","(365, 194)"
1691177277.140404,"(307, 195)","(366, 194)"
1691177277.280545,"(304, 194)","(364, 194)"
1691177277.408834,"(304, 194)","(364, 194)"
1691177277.522108,"(304, 194)","(364, 194)"
1691177277.640625,"(304, 193)","(364, 193)"
1691177277.77279,"(304, 193)","(364, 193)"
1691177277.883266,"(305, 193)","(364, 193)"
1691177278.016955,"(304, 193)","(364, 192)"
1691177278.129123,"(305, 192)","(364, 192)"
1691177278.24509,"(306, 192)","(365, 192)"
1691177278.363956,"(306, 192)","(365, 192)"
1691177278.496653,"(305, 192)","(365, 192)"
1691177278.619294,"(305, 192)","(365, 192)"
1691177278.737381,"(305, 192)","(365, 192)"
1691177278.847109,"(305, 192)","(365, 192)"
1691177278.965781,"(305, 192)","(364, 192)"
1691177279.082134,"(305, 192)","(364, 192)"
1691177279.217677,"(304, 191)","(364, 192)"
1691177279.342399,"(304, 191)","(363, 191)"
1691177279.465682,"(304, 191)","(363, 191)"
1691177279.573362,"(304, 191)","(363, 191)"
1691177279.697407,"(304, 190)","(363, 190)"
1691177279.825133,"(304, 191)","(363, 191)"
1691177279.957911,"(304, 191)","(363, 191)"
1691177280.088135,"(304, 191)","(363, 191)"
1691177280.207325,"(304, 191)","(363, 191)"
1691177280.335484,"(303, 191)","(363, 191)"
1691177280.446535,"(303, 190)","(362, 190)"
1691177280.561355,"(303, 191)","(362, 191)"
1691177280.6857,"(303, 191)","(362, 191)"
1691177280.808621,"(305, 190)","(364, 190)"
1691177280.931489,"(305, 190)","(364, 190)"
1691177281.065556,"(306, 190)","(364, 190)"
1691177281.193687,"(306, 190)","(364, 190)"
1691177281.320141,"(305, 189)","(364, 190)"
1691177281.459982,"(303, 191)","(362, 191)"
1691177281.585499,"(303, 191)","(362, 191)"
1691177281.715367,"(303, 191)","(362, 191)"
1691177281.839748,"(302, 191)","(362, 191)"
1691177281.972037,"(302, 191)","(362, 191)"
1691177282.102995,"(305, 190)","(364, 190)"
1691177282.221622,"(306, 190)","(364, 190)"
1691177282.35516,"(303, 191)","(363, 191)"
1691177282.46427,"(303, 191)","(363, 191)"
1691177282.586615,"(303, 191)","(362, 191)"
1691177282.706406,"(303, 191)","(362, 191)"
1691177282.823175,"(302, 192)","(362, 191)"
1691177282.945361,"(302, 192)","(361, 192)"
1691177283.069522,"(302, 193)","(361, 192)"
1691177283.184232,"(303, 193)","(362, 192)"
1691177283.303117,"(303, 193)","(363, 192)"
1691177283.427279,"(305, 192)","(365, 192)"
1691177283.556257,"(306, 191)","(365, 191)"
1691177283.683454,"(306, 191)","(365, 191)"
1691177283.826458,"(306, 191)","(365, 191)"
1691177283.96659,"(306, 191)","(365, 190)"
1691177284.114153,"(306, 190)","(365, 190)"
1691177284.241371,"(306, 191)","(365, 191)"
1691177284.37665,"(305, 192)","(363, 192)"
1691177284.507671,"(304, 191)","(363, 191)"
1691177284.644394,"(304, 191)","(364, 192)"
1691177284.775394,"(305, 192)","(365, 192)"
1691177284.900488,"(305, 192)","(365, 192)"
1691177285.036127,"(306, 192)","(366, 193)"
1691177285.166586,"(307, 194)","(366, 194)"
1691177285.296584,"(307, 194)","(367, 195)"
1691177285.417809,"(308, 194)","(367, 195)"
1691177285.508254,"(308, 194)","(368, 195)"
1691177285.607884,"(309, 195)","(368, 196)"
1691177285.700488,"(308, 195)","(368, 196)"
1691177285.820547,"(308, 195)","(368, 196)"
1691177285.91773,"(307, 195)","(367, 196)"
1691177286.044127,"(306, 195)","(366, 196)"
1691177286.168137,"(306, 196)","(365, 196)"
1691177286.288351,"(306, 195)","(365, 196)"
1691177286.388551,"(306, 195)","(366, 196)"
1691177286.521308,"(306, 195)","(365, 196)"
1691177286.645182,"(306, 195)","(366, 196)"
1691177286.771427,"(306, 195)","(366, 195)"
1691177286.900294,"(306, 194)","(366, 195)"
1691177287.028001,"(306, 194)","(365, 195)"
1691177287.170248,"(305, 193)","(365, 194)"
1691177287.307173,"(304, 193)","(363, 194)"
1691177287.441607,"(304, 194)","(363, 195)"
1691177287.570076,"(302, 194)","(362, 195)"
1691177287.688565,"(302, 194)","(361, 194)"
1691177287.807794,"(304, 194)","(364, 194)"
1691177287.942134,"(306, 193)","(365, 194)"
1691177288.065331,"(307, 192)","(365, 193)"
1691177288.200203,"(306, 192)","(365, 193)"
1691177288.331946,"(302, 192)","(361, 192)"
1691177288.458109,"(302, 192)","(361, 192)"
1691177288.583039,"(301, 193)","(360, 193)"
1691177288.707039,"(301, 193)","(360, 193)"
1691177288.818532,"(301, 193)","(360, 193)"
1691177288.933311,"(301, 193)","(359, 193)"
1691177289.065703,"(300, 193)","(359, 193)"
1691177289.197516,"(299, 193)","(358, 193)"
1691177289.329823,"(299, 193)","(358, 193)"
1691177289.463292,"(299, 193)","(358, 193)"
1691177289.606959,"(299, 193)","(358, 193)"
1691177289.73015,"(299, 193)","(358, 192)"
1691177289.856827,"(299, 192)","(358, 191)"
1691177289.994425,"(299, 192)","(358, 191)"
1691177290.134186,"(299, 192)","(358, 191)"
1691177290.287416,"(300, 191)","(358, 190)"
1691177290.437446,"(301, 191)","(359, 190)"
1691177290.575223,"(301, 191)","(360, 191)"
1691177290.693338,"(302, 191)","(361, 190)"
1691177290.83623,"(302, 191)","(361, 191)"
1691177290.9619,"(302, 192)","(361, 191)"
1691177291.083348,"(302, 192)","(360, 191)"
1691177291.222671,"(301, 191)","(360, 189)"
1691177291.348355,,
1691177291.479215,,
1691177291.601087,,
1691177291.729664,,
1691177291.843378,,
1691177291.95201,,
1691177292.079437,,
1691177292.221161,,
1691177292.359191,,
1691177292.494505,,
1691177292.620457,,
1691177292.741672,,
1691177292.868407,,
1691177292.985762,,
1691177293.116234,,
1691177293.237623,,
1691177293.369727,,
1691177293.482412,,
1691177293.621381,"(292, 184)","(350, 180)"
1691177293.743511,"(291, 181)","(349, 177)"
1691177293.870737,"(290, 182)","(348, 177)"
1691177293.987316,"(291, 182)","(349, 178)"
1691177294.133145,"(291, 183)","(349, 179)"
1691177294.269209,"(292, 185)","(350, 182)"
1691177294.40612,"(291, 186)","(350, 183)"
1691177294.526258,"(292, 187)","(350, 184)"
1691177294.646253,"(292, 187)","(350, 184)"
1691177294.767693,"(292, 188)","(350, 184)"
1691177294.886537,"(292, 188)","(351, 184)"
1691177294.997191,"(293, 188)","(351, 185)"
1691177295.126535,"(293, 188)","(351, 185)"
1691177295.257466,"(294, 188)","(352, 185)"
1691177295.383667,"(294, 188)","(352, 186)"
1691177295.488922,"(294, 189)","(353, 186)"
1691177295.600407,,
1691177295.702374,,
1691177295.813321,"(294, 190)","(353, 187)"
1691177295.928199,"(294, 190)","(353, 187)"
1691177296.036945,"(298, 190)","(356, 187)"
1691177296.145285,"(298, 190)","(356, 187)"
1691177296.250226,"(297, 190)","(355, 187)"
1691177296.373523,"(293, 191)","(352, 187)"
1691177296.494293,"(294, 190)","(352, 187)"
1691177296.613968,"(295, 190)","(353, 187)"
1691177296.729098,"(294, 190)","(353, 187)"
1691177296.853263,"(295, 190)","(353, 187)"
1691177296.980879,"(295, 191)","(354, 188)"
1691177297.094038,"(295, 191)","(355, 188)"
1691177297.211005,"(296, 191)","(355, 188)"
1691177297.335798,"(296, 191)","(355, 188)"
1691177297.452562,"(296, 191)","(355, 188)"
1691177297.567644,"(297, 191)","(356, 188)"
1691177297.687148,"(297, 191)","(355, 188)"
1691177297.805301,"(297, 191)","(356, 188)"
1691177297.925117,"(297, 191)","(356, 188)"
1691177298.062337,"(297, 191)","(356, 187)"
1691177298.171117,"(298, 190)","(356, 187)"
1691177298.279801,"(298, 190)","(357, 187)"
1691177298.394196,"(298, 190)","(357, 187)"
1691177298.512684,"(298, 190)","(357, 187)"
1691177298.637426,"(298, 189)","(357, 187)"
1691177298.761573,"(299, 189)","(357, 187)"
1691177298.888499,"(299, 189)","(358, 187)"
1691177299.016398,"(299, 189)","(358, 186)"
1691177299.141495,"(299, 188)","(358, 186)"
1691177299.268429,"(297, 188)","(356, 185)"
1691177299.382439,"(298, 187)","(356, 185)"
1691177299.526217,"(297, 188)","(356, 185)"
1691177299.657261,"(297, 188)","(356, 186)"
1691177299.781219,"(297, 188)","(356, 186)"
1691177299.912092,"(296, 189)","(355, 187)"
1691177300.065638,"(299, 190)","(358, 189)"
1691177300.2152,"(301, 191)","(359, 189)"
1691177300.344254,"(300, 191)","(359, 189)"
1691177300.488358,"(301, 191)","(359, 189)"
1691177300.63171,"(301, 191)","(360, 189)"
1691177300.763314,"(301, 191)","(360, 189)"
1691177300.903121,"(301, 191)","(360, 189)"
1691177301.049265,"(301, 191)","(360, 189)"
1691177301.18546,"(301, 190)","(360, 189)"
1691177301.31338,"(300, 190)","(360, 189)"
1691177301.443708,"(300, 191)","(359, 189)"
1691177301.59102,"(301, 191)","(360, 189)"
1691177301.730739,"(301, 190)","(360, 189)"
1691177301.876314,"(301, 190)","(360, 189)"
1691177302.006166,"(301, 191)","(360, 189)"
1691177302.151118,"(301, 191)","(360, 189)"
1691177302.275455,"(301, 191)","(360, 189)"
1691177302.401513,"(301, 191)","(360, 189)"
1691177302.522806,"(301, 191)","(360, 189)"
1691177302.646993,"(301, 191)","(360, 189)"
1691177302.777428,"(301, 191)","(360, 189)"
1691177302.906724,"(301, 191)","(360, 189)"
1691177303.041698,"(301, 190)","(360, 188)"
1691177303.153531,"(301, 189)","(360, 187)"
1691177303.271565,"(301, 189)","(360, 187)"
1691177303.391719,"(301, 188)","(358, 186)"
1691177303.530018,"(298, 187)","(357, 185)"
1691177303.67655,"(298, 187)","(356, 185)"
1691177303.805647,"(301, 188)","(359, 186)"
1691177303.92587,"(301, 188)","(359, 186)"
1691177304.059966,"(301, 188)","(360, 187)"
1691177304.1798,"(301, 189)","(360, 187)"
1691177304.298147,"(301, 188)","(360, 186)"
1691177304.418684,"(301, 187)","(360, 185)"
1691177304.546779,"(301, 187)","(359, 185)"
1691177304.675455,"(301, 187)","(360, 185)"
1691177304.786517,,
1691177304.902769,,
1691177305.029254,"(301, 187)","(360, 186)"
1691177305.156619,"(302, 187)","(360, 185)"
1691177305.280249,"(302, 187)","(360, 186)"
1691177305.405335,"(301, 187)","(360, 186)"
1691177305.520562,"(302, 188)","(360, 186)"
1691177305.657182,"(302, 188)","(360, 186)"
1691177305.776339,"(302, 188)","(361, 186)"
1691177305.902572,"(302, 188)","(360, 186)"
1691177306.025233,"(302, 188)","(361, 186)"
1691177306.147975,"(302, 188)","(360, 186)"
1691177306.275851,"(302, 188)","(361, 186)"
1691177306.395823,"(302, 188)","(361, 186)"
1691177306.533613,"(302, 188)","(361, 186)"
1691177306.676079,"(303, 187)","(361, 186)"
1691177306.808399,"(303, 187)","(361, 185)"
1691177306.929727,"(303, 187)","(361, 185)"
1691177307.05989,"(303, 187)","(361, 185)"
1691177307.193795,"(303, 187)","(361, 185)"
1691177307.336568,"(303, 188)","(361, 186)"
1691177307.47025,"(303, 188)","(361, 186)"
1691177307.608502,"(302, 188)","(361, 186)"
1691177307.749306,"(302, 188)","(361, 186)"
1691177307.894206,"(302, 188)","(361, 186)"
1691177308.017938,"(302, 188)","(361, 186)"
1691177308.152512,"(302, 188)","(362, 186)"
1691177308.289186,"(303, 188)","(361, 186)"
1691177308.430458,"(303, 187)","(362, 186)"
1691177308.567385,"(303, 187)","(362, 186)"
1691177308.707404,"(303, 187)","(362, 185)"
1691177308.840031,"(303, 187)","(361, 185)"
1691177308.982156,"(303, 187)","(362, 185)"
1691177309.118018,"(303, 187)","(362, 185)"
1691177309.250499,"(303, 187)","(362, 185)"
1691177309.391097,"(303, 187)","(361, 185)"
1691177309.532754,"(302, 187)","(361, 185)"
1691177309.685222,"(303, 187)","(361, 185)"
1691177309.813792,"(303, 187)","(361, 185)"
1691177309.963893,"(301, 188)","(359, 186)"
1691177310.085326,"(301, 188)","(359, 186)"
1691177310.220973,"(301, 188)","(359, 186)"
1691177310.352365,"(302, 188)","(360, 186)"
1691177310.491197,"(302, 188)","(360, 185)"
1691177310.624459,"(302, 187)","(360, 185)"
1691177310.769387,"(302, 187)","(360, 185)"
1691177310.903906,,
1691177311.039656,"(302, 187)","(360, 185)"
1691177311.166613,"(302, 187)","(361, 185)"
1691177311.295639,"(303, 187)","(362, 185)"
1691177311.442855,"(304, 186)","(362, 184)"
1691177311.573562,"(304, 186)","(362, 185)"
1691177311.728004,"(303, 186)","(362, 185)"
1691177311.87021,"(303, 186)","(361, 184)"
1691177312.01941,"(303, 186)","(362, 184)"
1691177312.155484,"(303, 186)","(361, 185)"
1691177312.301434,"(303, 186)","(362, 184)"
1691177312.431056,"(304, 186)","(362, 184)"
1691177312.573662,"(303, 186)","(362, 184)"
1691177312.717648,"(303, 186)","(362, 184)"
1691177312.851538,"(302, 185)","(360, 184)"
1691177312.991681,"(302, 186)","(361, 184)"
1691177313.131458,"(303, 186)","(361, 184)"
1691177313.270783,"(303, 186)","(361, 184)"
1691177313.386461,"(303, 186)","(361, 184)"
1691177313.519999,"(303, 186)","(361, 184)"
1691177313.640506,"(302, 186)","(361, 184)"
1691177313.768169,"(303, 186)","(361, 184)"
1691177313.893626,"(303, 186)","(361, 185)"
1691177314.033704,"(303, 186)","(361, 185)"
1691177314.14557,"(304, 186)","(362, 184)"
1691177314.286164,"(303, 186)","(362, 184)"
1691177314.429162,"(305, 186)","(363, 184)"
1691177314.565422,"(305, 186)","(363, 184)"
1691177314.693649,"(304, 186)","(362, 184)"
1691177314.81976,"(304, 185)","(362, 183)"
1691177314.940898,"(302, 185)","(360, 183)"
1691177315.062709,"(301, 185)","(360, 183)"
1691177315.192161,"(302, 185)","(360, 183)"
1691177315.308803,"(301, 186)","(360, 184)"
1691177315.42281,"(300, 187)","(358, 184)"
1691177315.555213,"(300, 187)","(358, 184)"
1691177315.665433,"(300, 187)","(358, 185)"
1691177315.782338,"(300, 187)","(358, 185)"
1691177315.899764,"(300, 187)","(359, 185)"
1691177316.03983,"(300, 186)","(359, 184)"
1691177316.172162,"(301, 187)","(360, 185)"
1691177316.290424,"(301, 187)","(360, 185)"
1691177316.416606,"(302, 186)","(361, 184)"
1691177316.546137,"(302, 185)","(360, 183)"
1691177316.678064,"(302, 185)","(360, 184)"
1691177316.810436,"(302, 185)","(360, 184)"
1691177316.933353,"(302, 186)","(360, 184)"
1691177317.06801,"(302, 185)","(360, 184)"
1691177317.20335,"(302, 185)","(360, 184)"
1691177317.33962,"(303, 186)","(361, 184)"
1691177317.463092,"(303, 186)","(360, 184)"
1691177317.571216,"(303, 186)","(361, 184)"
1691177317.69187,"(303, 185)","(360, 183)"
1691177317.825311,"(303, 185)","(360, 184)"
1691177317.937138,"(302, 185)","(361, 184)"
1691177318.061359,"(302, 185)","(360, 184)"
1691177318.193149,"(302, 185)","(360, 184)"
1691177318.305316,,
1691177318.419221,,
1691177318.539671,"(303, 186)","(361, 184)"
1691177318.661532,"(302, 186)","(361, 184)"
1691177318.779723,"(302, 185)","(360, 184)"
1691177318.908268,"(302, 185)","(360, 184)"
1691177319.046961,"(303, 185)","(361, 184)"
1691177319.178794,"(302, 185)","(361, 184)"
1691177319.299121,"(303, 187)","(361, 185)"
1691177319.432978,"(302, 187)","(361, 185)"
1691177319.537987,"(302, 186)","(360, 185)"
1691177319.673701,"(302, 186)","(360, 185)"
1691177319.793477,"(302, 186)","(361, 185)"
1691177319.919352,"(303, 187)","(361, 186)"
1691177320.038385,"(303, 188)","(361, 187)"
1691177320.14424,"(303, 189)","(362, 187)"
1691177320.258382,"(303, 189)","(362, 188)"
1691177320.367853,"(303, 190)","(362, 189)"
1691177320.483185,"(302, 190)","(361, 189)"
1691177320.605461,"(303, 190)","(361, 189)"
1691177320.731159,"(303, 190)","(362, 188)"
1691177320.838301,"(303, 189)","(362, 188)"
1691177320.954177,"(304, 189)","(362, 187)"
1691177321.070577,"(304, 189)","(362, 188)"
1691177321.189344,"(304, 189)","(362, 188)"
1691177321.305337,"(304, 189)","(362, 188)"
1691177321.433521,"(304, 189)","(363, 188)"
1691177321.562914,"(304, 189)","(362, 188)"
1691177321.682169,"(304, 189)","(362, 188)"
1691177321.808186,"(304, 188)","(362, 188)"
1691177321.938057,"(305, 188)","(363, 188)"
1691177322.056629,"(305, 188)","(363, 188)"
1691177322.17999,"(304, 189)","(363, 189)"
1691177322.302773,"(304, 190)","(363, 189)"
1691177322.414515,"(304, 189)","(362, 188)"
1691177322.554484,"(303, 189)","(363, 188)"
1691177322.683088,"(304, 189)","(363, 188)"
1691177322.814248,"(304, 189)","(362, 188)"
1691177322.933635,"(304, 189)","(362, 188)"
1691177323.047817,,
1691177323.163274,,
1691177323.286773,"(304, 189)","(363, 188)"
1691177323.406885,"(303, 189)","(362, 188)"
1691177323.511953,"(303, 189)","(361, 187)"
1691177323.638723,"(303, 189)","(361, 187)"
1691177323.754232,"(303, 188)","(361, 187)"
1691177323.875225,"(303, 188)","(361, 187)"
1691177323.994103,"(303, 188)","(362, 186)"
1691177324.103638,"(303, 187)","(362, 186)"
1691177324.222705,"(303, 189)","(362, 187)"
1691177324.336785,"(303, 189)","(362, 187)"
1691177324.446004,"(303, 188)","(361, 187)"
1691177324.559666,"(303, 188)","(361, 187)"
1691177324.673695,"(303, 189)","(362, 187)"
1691177324.793213,"(303, 189)","(362, 188)"
1691177324.911176,"(303, 189)","(362, 188)"
1691177325.013607,"(303, 189)","(362, 188)"
1691177325.121393,"(303, 189)","(362, 188)"
1691177325.238016,"(303, 189)","(362, 188)"
1691177325.351873,"(303, 189)","(362, 188)"
1691177325.469366,"(303, 189)","(362, 188)"
1691177325.596672,"(303, 189)","(362, 188)"
1691177325.714493,"(302, 189)","(361, 188)"
1691177325.838212,"(302, 190)","(361, 188)"
1691177325.975731,"(302, 190)","(359, 188)"
1691177326.085655,"(300, 189)","(357, 188)"
1691177326.188994,"(299, 190)","(356, 188)"
1691177326.287307,"(298, 189)","(356, 188)"
1691177326.383883,"(299, 189)","(356, 187)"
1691177326.490163,"(298, 189)","(356, 187)"
1691177326.57632,"(299, 189)","(356, 188)"
1691177326.668475,"(298, 189)","(356, 187)"
1691177326.785219,"(299, 189)","(356, 188)"
1691177326.902717,"(299, 189)","(357, 187)"
1691177327.032684,"(301, 189)","(359, 187)"
1691177327.17336,"(303, 187)","(360, 186)"
1691177327.311252,"(302, 187)","(360, 186)"
1691177327.431178,"(302, 187)","(360, 186)"
1691177327.560383,"(302, 187)","(360, 186)"
1691177327.698873,"(302, 187)","(359, 187)"
1691177327.82614,,
1691177327.955443,,
1691177328.077459,"(301, 189)","(360, 188)"
1691177328.201238,"(301, 190)","(360, 188)"
1691177328.329149,"(302, 190)","(360, 188)"
1691177328.43805,"(301, 190)","(360, 188)"
1691177328.568574,"(301, 191)","(359, 189)"
1691177328.675305,"(300, 191)","(359, 189)"
1691177328.799135,"(301, 191)","(359, 189)"
1691177328.925316,"(300, 191)","(359, 190)"
1691177329.043718,"(300, 192)","(358, 190)"
1691177329.13536,"(299, 191)","(358, 189)"
1691177329.259351,"(300, 191)","(358, 189)"
1691177329.389087,"(300, 191)","(358, 189)"
1691177329.508559,"(301, 191)","(359, 189)"
1691177329.630459,"(301, 191)","(359, 189)"
1691177329.740681,"(301, 190)","(360, 188)"
1691177329.870258,"(301, 190)","(359, 188)"
1691177329.97063,"(301, 189)","(359, 187)"
1691177330.095197,"(302, 189)","(360, 187)"
1691177330.223655,"(301, 188)","(360, 186)"
1691177330.351287,"(301, 188)","(360, 186)"
1691177330.44714,"(300, 189)","(359, 187)"
1691177330.536879,"(300, 189)","(358, 188)"
1691177330.670089,"(300, 191)","(358, 189)"
1691177330.796832,"(299, 192)","(358, 190)"
1691177330.918678,"(300, 192)","(358, 190)"
1691177331.040807,"(301, 191)","(359, 189)"
1691177331.160431,"(302, 190)","(360, 188)"
1691177331.282883,"(303, 189)","(361, 187)"
1691177331.419697,"(303, 188)","(361, 186)"
1691177331.534386,"(300, 189)","(359, 187)"
1691177331.661128,"(300, 190)","(359, 188)"
1691177331.785578,"(301, 190)","(360, 188)"
1691177331.909678,"(302, 190)","(361, 188)"
1691177332.042245,"(302, 189)","(361, 187)"
1691177332.162709,"(302, 189)","(361, 187)"
1691177332.282866,"(304, 189)","(362, 188)"
1691177332.403025,"(304, 189)","(362, 188)"
1691177332.530487,"(305, 190)","(363, 188)"
1691177332.661067,"(305, 190)","(363, 189)"
1691177332.79277,"(303, 191)","(362, 189)"
1691177332.91,"(303, 191)","(362, 189)"
1691177333.046979,"(303, 191)","(362, 190)"
1691177333.178916,"(302, 191)","(361, 189)"
1691177333.298514,"(303, 191)","(362, 190)"
1691177333.423698,"(302, 191)","(361, 190)"
1691177333.547182,"(303, 191)","(361, 190)"
1691177333.675561,"(302, 191)","(361, 190)"
1691177333.805804,"(301, 192)","(360, 190)"
1691177333.938766,"(301, 192)","(360, 190)"
1691177334.091784,"(302, 191)","(360, 190)"
1691177334.22246,"(302, 192)","(361, 190)"
1691177334.358522,"(302, 192)","(361, 191)"
1691177334.503492,"(302, 192)","(361, 191)"
1691177334.635418,"(302, 192)","(361, 191)"
1691177334.780226,"(303, 193)","(361, 191)"
1691177334.916158,"(303, 193)","(362, 191)"
1691177335.054116,"(303, 193)","(362, 192)"
1691177335.186542,"(303, 193)","(362, 192)"
1691177335.313333,"(303, 194)","(362, 192)"
1691177335.437839,"(303, 194)","(362, 192)"
1691177335.568322,"(303, 194)","(361, 192)"
1691177335.714328,"(302, 194)","(361, 192)"
1691177335.8517,"(302, 194)","(360, 192)"
1691177335.988169,"(301, 194)","(360, 192)"
1691177336.122389,"(301, 194)","(360, 192)"
1691177336.252176,"(300, 194)","(359, 192)"
1691177336.391755,"(301, 194)","(359, 192)"
1691177336.527215,"(301, 194)","(359, 191)"
1691177336.658635,"(301, 194)","(359, 191)"
1691177336.783122,"(301, 194)","(360, 192)"
1691177336.909328,"(301, 194)","(359, 191)"
1691177337.035822,"(301, 194)","(359, 191)"
1691177337.168011,"(300, 194)","(359, 191)"
1691177337.291421,"(300, 193)","(359, 191)"
1691177337.428229,"(301, 193)","(359, 191)"
1691177337.563669,"(300, 193)","(359, 191)"
1691177337.703663,"(300, 193)","(359, 191)"
1691177337.846352,"(300, 193)","(359, 190)"
1691177337.971956,"(300, 193)","(358, 190)"
1691177338.10537,"(300, 193)","(358, 191)"
1691177338.230248,"(300, 193)","(358, 191)"
1691177338.351303,"(302, 193)","(360, 191)"
1691177338.479928,"(302, 193)","(361, 191)"
1691177338.618714,"(303, 192)","(361, 191)"
1691177338.737907,,
1691177338.861859,,
1691177338.988338,"(304, 192)","(363, 190)"
1691177339.112373,,
1691177339.237419,"(308, 191)","(367, 189)"
1691177339.357072,"(309, 191)","(368, 190)"
1691177339.487074,,
1691177339.605231,,
1691177339.729616,"(311, 193)","(369, 191)"
1691177339.854224,"(311, 195)","(369, 192)"
1691177339.979452,"(311, 194)","(370, 192)"
1691177340.110683,"(312, 194)","(371, 193)"
1691177340.223019,"(312, 195)","(371, 193)"
1691177340.344302,"(312, 195)","(370, 193)"
1691177340.456381,"(312, 194)","(370, 193)"
1691177340.592308,"(314, 194)","(372, 192)"
1691177340.703573,"(315, 193)","(373, 192)"
1691177340.827492,"(315, 194)","(373, 193)"
1691177340.957101,"(315, 194)","(372, 193)"
1691177341.098512,"(314, 193)","(373, 192)"
1691177341.23418,"(314, 193)","(372, 192)"
1691177341.361209,"(314, 193)","(372, 191)"
1691177341.499298,"(314, 192)","(371, 191)"
1691177341.635971,"(314, 192)","(371, 191)"
1691177341.750807,"(314, 192)","(371, 191)"
1691177341.877535,"(314, 192)","(372, 191)"
1691177342.010903,"(314, 192)","(372, 191)"
1691177342.154332,"(313, 193)","(371, 192)"
1691177342.280756,"(313, 194)","(372, 193)"
1691177342.410561,"(314, 194)","(373, 193)"
1691177342.537449,"(314, 194)","(373, 193)"
1691177342.670426,"(314, 194)","(373, 194)"
1691177342.80733,"(314, 194)","(373, 194)"
1691177342.923402,"(314, 195)","(372, 194)"
1691177343.066482,"(314, 195)","(372, 194)"
1691177343.195834,,
1691177343.320025,"(313, 196)","(372, 194)"
1691177343.443564,"(313, 196)","(372, 195)"
1691177343.563782,"(313, 196)","(372, 195)"
1691177343.689382,"(313, 196)","(372, 195)"
1691177343.815227,"(316, 195)","(374, 194)"
1691177343.923834,"(316, 194)","(374, 193)"
1691177344.046099,"(316, 194)","(374, 193)"
1691177344.167813,"(316, 194)","(374, 193)"
1691177344.288382,"(317, 194)","(375, 192)"
1691177344.412734,"(316, 193)","(375, 192)"
1691177344.545464,"(316, 193)","(373, 191)"
1691177344.675271,"(315, 193)","(373, 191)"
